package_id,created_at,test_week,clickability_test_id,headline,eyecatcher_id,impressions,clicks,ctr,first_place,winner
29631,2014-11-25 03:39:45.589,201447,5473efeadd782f5e43000025,"In Interstellar, Earth's Basically Blowing Away, But Edward Norton Has Something To Say About That",5473f03fdd782fcacb000019,3640,31,0.008516483516483516,True,False
29654,2014-11-25 13:14:01.327,201447,547480311631de7fd8000033,Preparing For Lengthy Discussions With Your Relatives At The Holiday Table? Get Learnt Now.,545bf0c14601957429000003,3063,14,0.004570682337577538,False,False
29660,2014-11-25 13:19:01.887,201447,547480311631de7fd8000033,"Your Roof, Your Roof, Your Roof Isn’t Covered With Solar Panels. Here's Why.",545bf0c14601957429000003,3047,22,0.007220216606498195,True,False
29672,2014-11-25 14:42:37.096,201447,5474944d1631de2f1200003f,"If You're On Any Kind Of Prescription Meds, His Simple Advice Might Keep You Out of The Hospital",5473c7b2dd782ff1b1000002,2994,24,0.008016032064128256,False,False
29673,2014-11-26 14:06:50.288,201447,5475de2f3762650021490000,Depression In Teens Looks Almost Nothing Like Depression In Adults,5473c8781631de7fd800000e,3027,31,0.010241162867525603,False,False
29674,2014-11-25 14:51:24.777,201447,5474944d1631de2f1200003f,This Is How Important It Is To Always Know What Medications You're On,5473c7b2dd782ff1b1000002,3108,21,0.006756756756756757,False,False
29676,2014-11-25 15:14:38.863,201447,54749cdedd782ff1b1000047,"You May Find These Things Gross, But Wait 'Til You See What They Can Do",547483f91631de66cc00003b,3030,36,0.011881188118811881,False,False
29713,2014-11-25 16:28:44.205,201447,546e272d26714c82cc000061,"Flowers Are Nice, But Here's The True Meaning Of Romance",5474a6d6a341b993aa00004c,3050,20,0.006557377049180328,False,False
29715,2014-11-25 20:43:38.027,201447,5474e9f93134660024050000,Did You Know There's An Abortion Desert In The U.S.? Allow This Really 'Female' Puppet To Show You.,5472a9a8050a262812000003,2935,31,0.010562180579216355,True,False
29736,2014-11-26 01:19:53.353,201447,54752ab93762650018030000,"She's The Last Person Left Who Can Speak This Language, But She's Not Letting It Go Without A Fight",547379c9109cd613f700001f,4201,41,0.009759581052130446,True,False
29737,2014-11-26 01:20:20.865,201447,54752ab93762650018030000,What This Old Woman's Doing Is Nearly Impossible — But Wait 'Til You See Her Tenacity,547379c9109cd613f700001f,4259,22,0.005165531814980042,False,False
29738,2014-11-26 01:20:37.265,201447,5475260b6163610012030000,They Stuck A Microphone In The Soil And This Is What They Heard (With Edward Norton's Help),5475290c3762650024030000,3143,19,0.006045179764556157,False,False
29743,2014-11-26 01:37:18.867,201447,5475260b6163610012030000,They Stuck A Microphone In The Soil And This Is What They Heard (With Edward Norton's Help),54752d9f616361001e0b0000,3066,30,0.009784735812133072,True,False
29753,2014-11-26 02:31:50.906,201447,54752ab93762650018030000,A Captivating Story Of A Woman And The Language She Refuses To Let Die,547379c9109cd613f700001f,4222,18,0.004263382283278067,False,False
29754,2014-11-26 02:34:37.362,201447,54752ab93762650018030000,"She Can Barely Type, And The Work Is Slow Going. But What She's Accomplished Is Amazing.",547379c9109cd613f700001f,4417,17,0.0038487661308580483,False,False
29755,2014-11-26 02:37:14.411,201447,54752ab93762650018030000,The Number Of Languages Going Extinct Is Unfathomable. Here's A Woman Who Refuses To Let Hers Die.,547379c9109cd613f700001f,4303,25,0.005809900069718801,False,False
29757,2014-11-26 02:41:18.598,201447,54752ab93762650018030000,The Near-Impossible Story Of An Unshakable Woman Saving Her Language From The Brink Of Extinction,547379c9109cd613f700001f,4205,19,0.004518430439952438,False,False
29760,2014-11-26 05:04:17.336,201447,54755f0d32613100242c0000,"Seeing A Stray Dog Kiss Her Newborn After A Rescue, Gave Me Every Kind Of Emotion",54753e206163610021140000,4349,34,0.00781788916992412,False,False
29768,2014-11-26 03:15:34.9,201447,547545d661636100241b0000,Feeling Down? Here's How To Make Every Minute Of Your Day Amazing,5474fa43353834001b080000,4258,13,0.0030530765617660873,True,False
29769,2014-11-26 03:18:33.507,201447,547545d661636100241b0000,Slacktivist Much? Here's How To Help From Your Couch.,5474fa43353834001b080000,4277,3,0.0007014262333411269,False,False
29773,2014-11-26 05:03:38.968,201447,54755f0d32613100242c0000,"If You Liked Channing Tatum Before, Wait Till You See What He's Doing For These 4 Puppies",54753e206163610021140000,4170,33,0.007913669064748202,False,False
29774,2014-11-26 05:04:06.6,201447,54755f0d32613100242c0000,"A Pitbull Hid Her Newborns Behind A Tree, That's When The Whole Neighborhood Got Involved",54753e206163610021140000,4339,66,0.015210878082507491,True,False
29815,2014-11-26 05:11:10.946,201447,54755bf46163612673010000,It's One Of The Most Important — And Tragic — Books Being Written. And It All Depends On 1 Woman.,5473818ad1d9c60be100001a,4169,9,0.0021587910769968817,False,False
29816,2014-11-26 05:11:10.598,201447,54755bf46163612673010000,"As A Child, Her Grandparents Gave Her A Gift. Now, She Fights To Save It.",5473818ad1d9c60be100001a,4363,15,0.00343800137520055,False,False
29821,2014-11-26 05:55:23.983,201447,54755bf46163612673010000,"She Sits At Her Computer, Typing 1 Finger At A Time. She Knows It's A Race Against Time.",5473818ad1d9c60be100001a,4218,15,0.0035561877667140826,False,False
29836,2014-11-26 14:06:24.32,201447,5475de2f3762650021490000,Depression In Teens Looks Almost Nothing Like Depression In Adults,5473c1911631dea24f00000b,3035,34,0.011202635914332784,True,False
29846,2014-11-26 15:15:56.093,201447,5475eeac6163610015520000,She Walked In The Classroom Saw Something Terrible And Took Her Seat Anyway. Then She Stood Back Up.,5475d6696163610024400000,3098,65,0.020981278244028404,True,False
29858,2014-11-26 13:43:24.265,201447,5475d8fc326131001b420000,'Monster' Is Too Gentle A Word For What Their Camera Captured. Seriously. My God.,5473a9c0d1d9c60be1000041,3044,45,0.01478318002628121,False,False
29859,2014-11-26 06:51:03.438,201447,54756e20326131001b1c0000,What You Didn’t Realize About Doing The Dishes Is Powerful But Extremely Simple,54756da1376265001b320000,3025,41,0.013553719008264463,True,False
29860,2014-11-26 13:49:23.754,201447,5475d8fc326131001b420000,They Put A Camera Deep Underwater. What It Captured Has Never Been Seen Before By Human Eyes.,5473a9c0d1d9c60be1000041,3091,82,0.026528631510837918,True,True
29861,2014-11-26 13:50:06.237,201447,5475d8fc326131001b420000,They Put A Camera Deep Underwater. What It Captured Has Never Been Seen Before By Human Eyes.,5473a9c0d1d9c60be1000041,2970,66,0.022222222222222223,False,False
29862,2014-11-26 13:50:42.625,201447,5475d8fc326131001b420000,'Monster' Is Too Gentle A Word For What Their Camera Captured,5473a9c0d1d9c60be1000041,3010,67,0.022259136212624583,False,False
29863,2014-11-26 13:51:49.117,201447,5475d8fc326131001b420000,'Monster' Is Too Gentle A Word For What The Underwater Camera Captured,5473a9c0d1d9c60be1000041,3089,60,0.019423761735189383,False,False
29870,2014-11-26 14:05:35.533,201447,5475de2f3762650021490000,Depression In Teens Looks Almost Nothing Like Depression In Adults,5473c18e1631de7fd800000b,2967,21,0.007077856420626896,False,False
29871,2014-11-26 14:06:01.447,201447,5475de2f3762650021490000,Depression In Teens Looks Almost Nothing Like Depression In Adults,5473c190a341b93f81000006,3072,28,0.009114583333333334,False,False
29872,2014-11-26 14:06:16.59,201447,5475de2f3762650021490000,Depression In Teens Looks Almost Nothing Like Depression In Adults,5473c190a341b993aa000008,3024,24,0.007936507936507936,False,False
29873,2014-11-26 14:06:55.216,201447,5475de2f3762650021490000,Depression In Teens Looks Almost Nothing Like Depression In Adults,5473c8791631dea24f00000e,3149,26,0.00825658939345824,False,False
29891,2014-11-26 14:58:58.756,201447,5475e98c3762650024630000,Watch The Trailer For A Film About Abortion That Will Probably Never Be Made,5472a9a8050a262812000003,3102,13,0.004190844616376531,False,False
29902,2014-11-26 14:54:04.378,201447,5475e98c3762650024630000,Did You Know There's An Abortion Desert In The U.S.? Allow This Really 'Female' Puppet To Show You.,5472a9a8050a262812000003,3156,36,0.011406844106463879,True,False
29903,2014-11-26 14:54:31.087,201447,5475e98c3762650024630000,"There's A Uterus Crossing The Desert With A Documentary Film Crew. Yes, There's A Reason.",5472a9a8050a262812000003,3022,23,0.007610853739245533,False,False
29904,2014-11-26 14:57:22.28,201447,5475e98c3762650024630000,Imagine Sesame Street And Planned Parenthood Had A Baby And It Had An Important Message. Now Watch.,5472a9a8050a262812000003,3073,23,0.007484542792059876,False,False
29906,2014-11-26 06:50:47.686,201447,54756e20326131001b1c0000,Here’s How To Reprogram Your Brain With Everything That’s Already In Your Home,54756da1376265001b320000,3115,17,0.005457463884430177,False,False
29915,2014-11-26 15:00:27.731,201447,5475e98c3762650024630000,Ever Heard Of A Food Desert? Well There's Another Kind Of Desert In America And It's Just As Bad,5472a9a8050a262812000003,2973,20,0.006727211570803902,False,False
29919,2014-11-26 06:55:46.516,201447,54756e20326131001b1c0000,The Soldier Gets Hugged. The Kid Pushes In A Chair. And It All Adds Up To Something Much Bigger.,54756da1376265001b320000,3051,17,0.005571943625040971,False,False
29920,2014-11-26 06:57:10.92,201447,54756e20326131001b1c0000,Here’s The Real Fabric You Need To Start Sporting. (Hint: It Ain’t Cotton.),54756da1376265001b320000,2970,13,0.004377104377104377,False,False
29933,2014-11-26 15:17:28.33,201447,5475eeac6163610015520000,She Walked In The Classroom Saw Something Terrible And Took Her Seat Anyway. Then She Stood Back Up.,5475d6696163610024400000,3006,50,0.0166333998669328,False,False
29934,2014-11-26 15:17:32.935,201447,5475eeac6163610015520000,She Walked In The Classroom Saw Something Terrible And Took Her Seat Anyway. Then She Stood Back Up.,5475d669616361001e500000,3048,61,0.020013123359580054,False,False
29935,2014-11-26 15:17:38.016,201447,5475eeac6163610015520000,She Walked In The Classroom Saw Something Terrible And Took Her Seat Anyway. Then She Stood Back Up.,5475d6693261310018460000,3061,53,0.017314603070891867,False,False
29936,2014-11-26 15:17:42.763,201447,5475eeac6163610015520000,She Walked In The Classroom Saw Something Terrible And Took Her Seat Anyway. Then She Stood Back Up.,5475d6696163610015460000,3102,53,0.01708575112830432,False,False
30005,2014-11-26 17:39:04.517,201447,547610383762650021710000,"A Pitbull Hid Her Newborns Behind A Tree, Good Thing The Whole Neighborhood Got Involved",54753e206163610021140000,3596,51,0.01418242491657397,False,False
30007,2014-11-26 17:42:24.508,201447,547610383762650021710000,"A Pitbull Hid Her Newborns Behind A Tree, Good Thing The Whole Neighborhood Got Involved",54753e206163610021140000,3571,39,0.010921310557266872,False,False
30016,2014-11-26 18:06:07.457,201447,5476168f32613100187b0000,Depression In Teens Looks Almost Nothing Like Depression In Adults,5473c8781631de7fd800000e,3563,33,0.009261857984844232,False,False
30018,2014-11-26 18:07:20.378,201447,5476168f32613100187b0000,Depression In Teens Looks Almost Nothing Like Depression In Adults,5473c8781631de7fd800000e,3551,45,0.012672486623486343,True,False
30050,2014-11-26 19:34:00.342,201447,54762a713261310024930000,"It Looks Like He's Just Swimming Around, But Then We Zoom Out And My Breath Leaves My Body Forever",54762ab0326131001e910000,3514,36,0.010244735344336939,True,False
30052,2014-11-26 19:35:15.437,201447,54762a713261310024930000,It Looks Like He's Just Swimming Around. Then The Camera Zooms Out And ... OMG.,54762ab0326131001e910000,3593,20,0.0055663790704146955,False,False
30054,2014-11-26 19:36:41.183,201447,54762a713261310024930000,At First It Doesn’t Look Like He’s Doing Anything Special. Then The Camera Zooms Out And...Pow!,54762ab0326131001e910000,3586,16,0.004461795872838818,False,False
30055,2014-11-26 19:37:35.13,201447,54762a713261310024930000,"You Can See By The Look On His Face That He's Got A Secret. And Boy, Does He Ever.",54762ab0326131001e910000,3605,9,0.0024965325936199723,False,False
30061,2014-11-26 19:45:23.268,201447,54762d67616361001ea30000,She Walked In The Classroom Saw Something Terrible And Took Her Seat Anyway. Then She Stood Back Up.,54762dc8326131001e9c0000,3587,43,0.0119877334820184,False,False
30062,2014-11-26 19:46:12.35,201447,54762d67616361001ea30000,She Walked In The Classroom Saw Something Terrible And Took Her Seat Anyway. Then She Stood Back Up.,54762dfc32613100158e0000,3515,60,0.017069701280227598,True,False
30077,2014-11-26 20:49:56.25,201447,54763cf4326131001b9c0000,"He Wrote 14 Tips For His Future Kid, And I Wish My Father Had Told Me Number 4",54763cfe3762650018980000,4642,41,0.008832399827660492,True,False
30079,2014-11-26 22:36:11.973,201447,5476559f376265001bc70000,The Real Immigration 'Problem' Is That Most People Have No Idea What They're Talking About,53d691f31300e6ab6f00008b,3246,43,0.013247073321010475,True,False
30080,2014-11-26 20:52:28.229,201447,54763cf4326131001b9c0000,"I Kind Of Wish This Guy Was My Father, But We're The Same Age And That Would Be Weird",54763cfe3762650018980000,4462,15,0.0033617212012550424,False,False
30081,2014-11-26 20:54:18.242,201447,54763cf4326131001b9c0000,Someone Should Tell Everyone About The Way This Guy Plans On Raising His Kids,54763cfe3762650018980000,4613,17,0.003685237372642532,False,False
30082,2014-11-26 20:55:57.998,201447,54763cf4326131001b9c0000,"If I Was This Guys Kid, I Would Have Something To Be Very Thankful For",54763cfe3762650018980000,4596,16,0.0034812880765883376,False,False
30083,2014-12-01 18:07:52.431,201448,547caab7366131001e040000,Here Are 6 Ways People Use Something That Most Of Us Ignore Completely,547cade83137640018050000,3260,21,0.006441717791411043,True,False
30087,2014-11-26 19:34:37.116,201447,54762a713261310024930000,It Looks Like He's Just Swimming Around. Then The Camera Zooms Out And *Holy Crap*.,54762ab0326131001e910000,3634,27,0.007429829389102917,False,False
30115,2014-11-26 22:22:41.351,201447,547652863261310024cc0000,Question: Is Your Dictionary Racist?,546acb4cf731989c4e000008,3298,10,0.0030321406913280777,False,False
30116,2014-11-26 22:26:27.755,201447,547652863261310024cc0000,Hilarious Cartoon On The Problem Of Dictionaries,546acb4cf731989c4e000008,3238,18,0.005558987029030266,False,False
30119,2014-11-26 22:32:29.264,201447,547654eb61636104e6940000,"Nazis Have Never Been About The Funny, But This Time The Fools Are Hilarious",54761fa73762650015950000,3268,70,0.021419828641370868,False,False
30121,2014-11-26 22:35:11.298,201447,5476559f376265001bc70000,Imagine For A Second That Your Great-Great-Grandparents Were Told To 'Go Back Home',53d691f31300e6ab6f00008b,3192,19,0.005952380952380952,False,False
30133,2014-11-26 23:38:39.149,201447,5476647861636104e69d0000,The #1 Thing On This List Of Stuff To Be Grateful For Makes Me Feel Giddy Inside,547655dd6163610015bc0000,3177,8,0.0025180988353792886,False,False
30134,2014-11-26 23:41:27.251,201447,5476647861636104e69d0000,Reading This List Put Me In The Best Mood I've Been In In 2 Days,547655dd6163610015bc0000,3255,24,0.007373271889400922,True,False
30136,2014-11-26 23:41:53.711,201447,5476647861636104e69d0000,8 Reasons Why The World Isn't As Screwed As You Might Think,547655dd6163610015bc0000,3237,13,0.004016064257028112,False,False
30137,2014-11-26 23:42:14.512,201447,5476647861636104e69d0000,8 Things To Be Epically Thankful For This Thanksgiving,547655dd6163610015bc0000,3271,5,0.001528584530724549,False,False
30139,2014-11-26 22:33:05.957,201447,547654eb61636104e6940000,"Nazis Have Never Been About The Funny, But This Time The Fools Are Hilarious",54761fa73762650015950000,3289,46,0.013986013986013986,False,False
30140,2014-11-26 22:39:28.548,201447,5476559f376265001bc70000,"Personally, I Think The 'Melting Pot' Is Wonderful. And I'm Not Talking About The Restaurant.",53d691f31300e6ab6f00008b,3426,11,0.003210741389375365,False,False
30141,2014-11-27 00:31:33.685,201447,54767049616361001ede0000,Reading This List Put Me In The Best Mood I've Been In In 2 Days,54766be16163610018e30000,3306,19,0.005747126436781609,False,False
30142,2014-11-27 00:31:44.402,201447,54767049616361001ede0000,Reading This List Put Me In The Best Mood I've Been In In 2 Days,54766be83762650015db0000,3273,19,0.0058050717995722576,False,False
30144,2014-11-27 00:31:53.172,201447,54767049616361001ede0000,Reading This List Put Me In The Best Mood I've Been In In 2 Days,54766bea3261310018c70000,3271,17,0.005197187404463467,False,False
30145,2014-11-27 00:32:02.319,201447,54767049616361001ede0000,Reading This List Put Me In The Best Mood I've Been In In 2 Days,54766bf46163610018e40000,3197,26,0.008132624335314358,False,False
30157,2014-11-27 14:19:18.994,201447,547732e66435660018050000,Are You White Or Straight Or A Man? Here's How Not To Be Super Terrible At Helping The Rest Of Us.,547638363762650024a70000,3272,28,0.008557457212713936,True,False
30159,2014-11-29 13:15:36.846,201447,5479c6d63261320024000000,A Map That Could Make People Act A little less racist,546f6c8292f3914d3100004c,3294,26,0.007893139040680024,False,False
30166,2014-11-30 03:57:51.885,201448,547a95b632613200120d0000,They Said No Kids Allowed. Watch This Girl’s Awe-Inspiring Response.,547a8939663036001e0d0000,3228,34,0.010532837670384139,True,False
30167,2014-11-30 03:59:04.681,201448,547a95b632613200120d0000,A Girl And Her Invention Singlehandedly Gave Me Hope In The Future,547a8939663036001e0d0000,3235,15,0.00463678516228748,False,False
30169,2014-11-30 18:34:22.385,201448,547b632e3463300021030000,They Said No Kids Allowed. Watch This Girl’s Awe-Inspiring Response.,547a8939663036001e0d0000,3310,36,0.010876132930513595,True,False
30170,2014-11-30 18:46:51.101,201448,547b632e3463300021030000,The Most Inspiring Video I've Seen All Day Involves A South-African Girl And Her Invention,547a8939663036001e0d0000,3244,22,0.006781750924784217,False,False
30171,2014-11-30 18:47:57.273,201448,547b632e3463300021030000,Watching A South African Girl Innovate Her Way Out Of A Problem Gave Me All The Feels,547a8939663036001e0d0000,3233,15,0.0046396535725332505,False,False
30175,2014-12-01 18:06:53.19,201448,547caab7366131001e040000,6 Ways Dirt Matters A Lot More Than You Might Think,547cade83137640018050000,3266,15,0.004592774035517453,False,False
30181,2014-12-01 01:47:08.258,201448,547bc865346330001b050000,A Father Wrote His Kid 14 Things To Always Remember. And I Forget 9 Of Them Every Day.,547b5855346330001b000000,3295,48,0.01456752655538695,False,False
30182,2014-12-01 01:47:45.104,201448,547bc865346330001b050000,A Father Wrote His Kid 14 Things To Always Remember. And I Forget 9 Of Them Every Day.,547b5855346330001b000000,3189,52,0.016306052053935403,True,False
30183,2014-12-01 01:48:01.196,201448,547bc865346330001b050000,A Father Wrote His Kid 14 Things To Always Remember,547b5855346330001b000000,3218,39,0.012119328775637041,False,False
30190,2014-12-01 03:49:18.62,201448,547732e66435660018050000,Are You White Or Straight Or A Man? Here's How Not To Be Super Terrible At Helping The Rest Of Us.,547be52f3463300015150000,3345,19,0.005680119581464873,False,False
30204,2014-12-01 18:30:54.558,201448,547cb3de6564370012090000,What Actually Happened When Rosa Parks Was Arrested — It's Not What I Learned In School,547c97f2656634001e0c0000,3256,74,0.022727272727272728,False,False
30205,2014-12-01 18:31:45.456,201448,547cb3de6564370012090000,What Actually Happened When Rosa Parks Was Arrested — It's Not What I Learned In School,547c97f2656634001e0c0000,3206,46,0.014348097317529632,False,False
30206,2014-12-01 18:32:16.75,201448,547cb3de6564370012090000,What Actually Happened When Rosa Parks Was Arrested — It's Not What I Learned In School,547c97f2656634001e0c0000,3176,69,0.02172544080604534,False,False
30207,2014-12-01 18:33:07.448,201448,547cb3de6564370012090000,What Actually Happened When Rosa Parks Was Arrested — It's Not What I Learned In School,547c97f2656634001e0c0000,3268,44,0.01346389228886169,False,False
30208,2014-12-01 18:34:55.429,201448,547cb3de6564370012090000,What Actually Happened When Rosa Parks Was Arrested — It's Not What I Learned In School,547c97f2656634001e0c0000,3330,82,0.024624624624624624,True,False
30211,2014-12-01 20:13:26.296,201448,547ccbe6656437001b1f0000,They Just Had A Baby And That's When He Asked His Wife A Bombshell Question That Changed Everything,545bd44849823fee1e000096,3315,57,0.017194570135746608,False,False
30212,2014-12-01 20:56:50.87,201448,547ccbe6656437001b1f0000,They Just Had A Baby And That's When He Asked His Wife A Bombshell Question That Changed Everything,547cd5fc3661310015170000,3275,36,0.01099236641221374,False,False
30213,2014-12-01 21:02:01.401,201448,547ccbe6656437001b1f0000,They Just Had A Baby And That's When He Asked His Wife A Bombshell Question That Changed Everything,545bd0f3d5a7dab11f0000a0,3246,47,0.01447935921133703,False,False
30220,2014-12-01 20:58:05.781,201448,547ccbe6656437001b1f0000,They Just Had A Baby And That's When He Asked His Wife A Bombshell Question That Changed Everything,547cd5fd65643700241e0000,3194,48,0.015028177833437696,False,False
30221,2014-12-01 21:01:45.36,201448,547ccbe6656437001b1f0000,They Just Had A Baby And That's When He Asked His Wife A Bombshell Question That Changed Everything,547cd71e6564370012180000,3265,59,0.01807044410413476,True,False
30246,2014-12-02 15:40:26.884,201448,547ddd5a3130320018150000,A Famous NHL Goalie Put A Bullet In His Head And He Wants Everyone To Know Why,547cd3096564370018110000,3214,49,0.015245799626633479,False,False
30247,2014-12-02 15:41:19.627,201448,547ddd5a3130320018150000,A Famous NHL Goalie Wants Everyone To Know Why He Put A Bullet In His Own Head,547ddd82333938001e080000,3198,58,0.01813633520950594,False,False
30248,2014-12-02 15:42:49.008,201448,547ddd5a3130320018150000,A Famous NHL Goalie Wants Everyone To Know Why He Put A Bullet In His Own Head,547ddd8364663700241f0000,3190,41,0.012852664576802508,False,False
30252,2014-12-02 15:41:47.305,201448,547ddd5a3130320018150000,A Famous NHL Goalie Wants Everyone To Know Why He Put A Bullet In His Own Head,547ddd83313032001b230000,3316,73,0.02201447527141134,True,False
30257,2014-12-02 17:12:59.18,201448,547df31a3932330018000000,Think Your Baby's The Coolest Because They Can Work A Tablet? He Might Make You Rethink That.,547dfa9a393233001e050000,3144,31,0.009860050890585241,True,False
30262,2014-12-02 17:38:16.041,201448,547df31a3932330018000000,What Really Happens To Babies When They Watch TV,547dfa9a393233001e050000,3317,28,0.008441362677117878,False,False
30271,2014-12-02 20:38:57.237,201448,547e21c46161330012150000,A Cop Stops A Black Man For Walking With His Hands In His Pockets. Reasonableness Happens Next.,547e188c6161330012130000,3100,141,0.04548387096774194,True,False
30277,2014-12-02 20:43:01.03,201448,547e21c46161330012150000,A Cop Stops A Black Man For Walking With His Hands In His Pockets. Awkward High Five Ensues.,547e188c6161330012130000,3033,84,0.027695351137487636,False,False
30346,2014-12-03 09:03:07.028,201448,547ed1c36538650015230000,Telling Our Kids Not To Take Candy From Strangers Or Not To Talk To Them Isn't Helping. Here's Why.,547beda866343500210b0000,3031,30,0.009897723523589575,False,False
30347,2014-12-03 09:03:51.361,201448,547ed1c36538650015230000,We Tell Kids Not To Take Candy From Strangers Or Talk To Them. But It's Time To Change Things Up.,547beda866343500210b0000,2966,33,0.011126095751854349,False,False
30348,2014-12-03 09:03:57.737,201448,547ed1c36538650015230000,To Parents Who Tell Kids Not To Take Candy From Strangers Or Talk To Them: Time To Change Things Up,547beda866343500210b0000,3040,38,0.0125,False,False
30381,2014-12-03 18:48:32.921,201448,547f5ae1343336001b3a0000,Here's Why *Not* To Tell Kids Not To Take Candy From Strangers Or Talk To Them,547beda866343500210b0000,2983,40,0.01340931947703654,False,False
30386,2014-12-03 18:48:14.604,201448,547f5ae1343336001b3a0000,Maybe *Don't* Tell Kids Not To Take Candy From Strangers. Or Not To Talk To Them. Here's Why.,547beda866343500210b0000,3104,49,0.015786082474226804,False,False
30390,2014-12-03 20:21:27.604,201448,547f6e8d3663630012800000,In Which She Has No Patience For Your Food-Related Cancer Myths,54762c1f61636100158c0000,2955,25,0.008460236886632826,False,False
30391,2014-12-03 20:24:27.185,201448,547f6e8d3663630012800000,In Which She Has No Patience For Your Food-Related Cancer Myths,54762c1f61636100158c0000,3152,21,0.00666243654822335,False,False
30398,2014-12-03 21:58:56.427,201448,547f7f046538650012820000,A Few Frightening Reasons Why Babies And Tablets Just Don't Mix,547de117333938001e090000,3125,39,0.01248,True,True
30426,2014-12-04 07:27:24.77,201448,54800cd46136330024120000,We Put Him On The Cover Of Time And Gave Him $3 Billion. Turns Out That's A Bad Idea.,547f824565386500215d0000,3082,40,0.012978585334198572,False,False
30427,2014-12-04 07:27:51.787,201448,54800cd46136330024120000,We Put Him On The Cover Of Time And Gave Him $3 Billion. Turns Out That's A Bad Idea.,547f9d336537330015050000,3073,59,0.019199479336153596,False,False
30428,2014-12-04 07:28:01.123,201448,54800cd46136330024120000,We Put Him On The Cover Of Time And Gave Him $3 Billion. Turns Out That's A Bad Idea.,547f83d46663380018000000,3064,32,0.010443864229765013,False,False
30457,2014-12-04 16:11:40.651,201448,5480844c63323100121c0000,Jon Stewart Tries To Hold It Together About Eric Garner. He Really Tries.,548087a66136330024240000,2012,54,0.0268389662027833,False,False
30458,2014-12-04 16:11:50.285,201448,5480844c63323100121c0000,Jon Stewart Tries To Hold It Together About Eric Garner. He Really Tries.,548087ab6433350015130000,2039,64,0.03138793526238352,False,False
30460,2014-12-04 16:45:43.614,201448,54808fb763323100242b0000,They Put 2 Guys In A Room And Made Them Argue Passive-Aggressively For 90 Seconds Or So,5480277d61363300211d0000,3024,47,0.015542328042328041,False,False
30461,2014-12-04 16:48:00.108,201448,54808fb763323100242b0000,They Put 2 Guys In A Room And Made Them Argue Passive-Aggressively For 90 Seconds Or So,5480277d61363300211d0000,2995,48,0.016026711185308847,False,False
30462,2014-12-04 16:58:07.047,201448,5480929e613633001b220000,Things Don't Go As Planned When A Beautiful Blonde And Blue Eyed Freshman Sits Next To Him In Church,548092af6136337adc000000,3050,48,0.015737704918032787,True,False
30463,2014-12-04 17:07:41.762,201448,5480929e613633001b220000,This Clip Opens With Judgmental Pastors Casting Hate. It Ends With Love.,548092af6136337adc000000,3098,31,0.010006455777921239,False,False
30464,2014-12-04 17:08:22.953,201448,5480929e613633001b220000,What Happens When A Gay Kid Goes To A Church Where His Pastor Hates Him?,548092af6136337adc000000,3057,36,0.011776251226692836,False,False
30468,2014-12-04 16:47:01.935,201448,54808fb763323100242b0000,They Put 2 Guys In A Room And Made Them Argue Passive-Aggressively For 90 Seconds Or So,5480277d61363300211d0000,3114,43,0.013808606294155427,False,False
30469,2014-12-04 16:47:19.097,201448,54808fb763323100242b0000,They Put 2 Guys In A Room And Made Them Argue Passive-Aggressively For 90 Seconds Or So,5480277d61363300211d0000,3111,43,0.013821922211507553,False,False
30471,2014-12-04 17:07:57.583,201448,5480929e613633001b220000,"Fortunately For The World, The Hateful Pastors At The Beginning Of This Clip Are Dying Off",548092af6136337adc000000,2997,31,0.010343677010343676,False,False
30472,2014-12-04 17:08:32.596,201448,5480929e613633001b220000,What A Gay Kid Has To Think About When Dealing With A Hateful Preacher And A Loving God,548092af6136337adc000000,3052,25,0.0081913499344692,False,False
30474,2014-12-04 17:50:58.994,201448,54809f0263323100122e0000,A Kid On A Skateboard Crashes Into A Construction Worker. It Just Gets So Good After That.,547e166239323300211f0000,3026,63,0.020819563780568408,True,False
30475,2014-12-04 17:51:11.399,201448,54809f0263323100122e0000,A Kid On A Skateboard Crashes Into A Construction Worker. It Just Gets So Good After That.,54809e90633231001e250000,3144,63,0.020038167938931296,False,False
30476,2014-12-04 17:51:15.998,201448,54809f0263323100122e0000,A Kid On A Skateboard Crashes Into A Construction Worker. It Just Gets So Good After That.,54809e90613633001b270000,3020,62,0.02052980132450331,False,False
30477,2014-12-04 17:51:21.128,201448,54809f0263323100122e0000,A Kid On A Skateboard Crashes Into A Construction Worker. It Just Gets So Good After That.,54809e9063323100213b0000,3071,55,0.017909475740801043,False,False
30486,2014-12-04 17:07:15.685,201448,5480929e613633001b220000,A Gay Boy Has A Love Affair With Another Boy In Church And Doesn't Apologize For It,548092af6136337adc000000,3012,26,0.008632138114209827,False,False
30508,2014-12-04 19:11:02.424,201448,5480b1c6633231001e360000,Here's A Little Bit Of Science And A Little Bit Of Math That Will Make You Think A Lot About Food,548087416332310018240000,3106,24,0.0077269800386349004,True,False
30509,2014-12-04 19:11:30.192,201448,5480b1c6633231001e360000,A Hidden Truth About Organic Food That's Going To Make You Feel Better About That Arugula.,548087416332310018240000,3058,21,0.0068672334859385216,False,False
30510,2014-12-04 19:26:45.388,201448,5480aeae6433350012330000,Angela Davis Is Asked ‘Why Violence?’ In 1970. Her Answer Eerily Applies To Today.,5480b478643335001e520000,3098,38,0.012265978050355068,False,False
