package_id,created_at,test_week,clickability_test_id,headline,eyecatcher_id,impressions,clicks,ctr,ctr_demeaned,first_place,winner,is_highest_ctr,headline_num_persons,headline_num_orgs,headline_num_gpes,headline_has_person,headline_has_org,headline_has_gpe,headline_has_money,starts_with_verb,starts_with_pronoun,starts_with_number,num_pronouns,num_chars,num_tokens,avg_token_len,ends_with_qmark,ends_with_exclaim,has_quote,has_all_caps_word,num_nouns,num_verbs,num_adjs,num_advs,headline_imperative_verb,headline_has_curiosity_word,headline_curiosity_similarity,headline_has_intensity_word,headline_intensity_similarity,neg,neu,pos,compound,created_at_dayofweek,created_at_hourofday,test_group_size,read_flesch,read_coleman,specificity_tfidf
8975,2015-02-04 19:36:49.542,201505,54d273386435360019120000,"They’re Passionate, They’re Intense, And They Love Their Fat Thighs With No Fear",54d25552636662000c730000,2718,19,0.006990434142752,-1.467874774114437,False,False,False,0,0,0,False,False,False,False,False,True,False,4,80,17,4.0,False,False,True,False,3,3,2,0,False,False,0.8871433734893799,False,0.8871433734893799,0.242,0.359,0.399,0.5423,2,19,5,89.51692307692309,10.476923076923079,0.40063213873197867
9020,2015-02-04 20:43:56.437,201505,54d2848c313763000c2b0000,Tens Of Thousands Of Animals Have Been Unlucky Enough To Come Here. How Do These People Sleep?,54d1318d3438350026200000,2198,42,0.019108280254777,0.8334966341365796,True,False,True,0,0,0,False,False,False,False,False,False,False,0,94,19,4.105263157894737,True,False,False,False,5,5,1,1,False,False,0.8580898642539978,False,0.8580898642539978,0.0,1.0,0.0,0.0,2,20,5,78.77220588235295,6.647058823529413,0.36471162159270254
9021,2015-02-04 20:44:08.543,201505,54d2848c313763000c2b0000,Tens Of Thousands Of Animals Have Been Unlucky Enough To Be Here. How Do These People Sleep?,54d1318d3438350026200000,2255,20,0.0088691796008869,-1.5763393338215623,False,False,False,0,0,0,False,False,False,False,False,False,False,0,92,19,4.0,True,False,False,False,4,5,1,2,False,False,0.8340542316436768,False,0.8340542316436768,0.0,1.0,0.0,0.0,2,20,5,78.77220588235295,5.964705882352941,0.39317326907684663
9024,2015-02-04 20:44:23.938,201505,54d2848c313763000c2b0000,Thousands Of Animals Have Been Unlucky Enough To Find Themselves Here. How Do These People Sleep?,54d1318d3438350026200000,2237,31,0.013857845328565,-0.4022258536389702,False,False,False,0,0,0,False,False,False,False,False,False,False,1,97,18,4.555555555555555,True,False,False,False,4,5,1,1,False,False,0.8495885133743286,False,0.8495885133743286,0.0,1.0,0.0,0.0,2,20,5,71.81500000000001,9.5,0.43188617375117655
9025,2015-02-04 20:44:39.566,201505,54d2848c313763000c2b0000,Tens Of Thousands Of Animals Have The Worst Luck Ever If They’re Here. How Do These People Sleep?,54d1318d3438350026200000,2243,40,0.0178332590280873,0.5334124650431209,False,False,False,0,0,0,False,False,False,False,False,False,False,1,97,21,3.8095238095238093,True,False,True,False,5,4,1,2,False,False,0.9113261103630066,False,0.9113261103630066,0.177,0.693,0.13,-0.2732,2,20,5,89.60000000000004,5.722222222222225,0.3658472622366243
9026,2015-02-04 20:45:57.298,201505,54d2848c313763000c2b0000,It’s The Worst Luck Ever For Animals To Find Themselves Here. Do These People Look In The Mirror?,54d1318d3438350026200000,2257,41,0.0181657066902968,0.611656088280832,False,False,False,0,0,0,False,False,False,False,False,True,False,2,97,21,3.8095238095238093,True,False,True,False,4,4,1,2,True,False,0.8686302304267883,False,0.8686302304267883,0.177,0.693,0.13,-0.2732,2,20,5,84.90000000000003,5.722222222222225,0.39481009151368957
9075,2015-02-05 08:20:01.744,201505,54d1967c63666200191c0000,2 Things Happen On April 1st. The 1st Is April Fools. The 2nd Sucks The Souls Out Of 8-Year-Olds.,54d1d11364666100261c0000,2195,21,0.0095671981776765,0.1090119571710801,False,False,False,1,0,0,True,False,False,False,False,False,True,0,97,26,3.0384615384615383,False,False,False,False,10,3,0,0,False,False,0.7961496710777283,False,0.7961496710777283,0.263,0.737,0.0,-0.6908,3,8,6,102.44877192982456,2.115789473684213,0.2892291871994022
9076,2015-02-05 08:20:05.237,201505,54d1967c63666200191c0000,"I Wouldn't Call This Practice Torture. But We're Putting Our 8-Year-Olds Through It, And It's Wrong.",54d1d11364666100261c0000,2244,33,0.0147058823529411,1.6470666090694108,True,False,True,0,0,0,False,False,False,False,False,True,False,5,100,26,3.269230769230769,False,False,True,False,4,5,1,0,False,False,0.9340872764587402,False,0.9340872764587402,0.337,0.663,0.0,-0.765,3,8,6,87.67750000000001,8.412500000000001,0.3715093307686318
9077,2015-02-05 08:20:14.804,201505,54d1967c63666200191c0000,"This Parent Is So Shocked By What Her Third Grader Has To Sit Through, She Doesn't Know What To Say",54d1d11364666100261c0000,2247,24,0.0106809078771695,0.4423553434828723,False,False,False,0,0,0,False,False,False,False,False,False,False,4,99,22,3.6363636363636362,False,False,True,False,3,7,0,1,False,False,0.907496452331543,False,0.907496452331543,0.12,0.88,0.0,-0.3804,3,8,6,89.24500000000003,5.34,0.36738976286961283
9078,2015-02-05 08:20:17.550,201505,54d1967c63666200191c0000,"What If Children Were Judged By One Single Test They Took Over 5 Days — Oh, Wait...",54d1d11364666100261c0000,2230,19,0.0085201793721973,-0.2043702413582599,False,False,False,0,0,0,False,False,False,False,False,True,False,2,83,19,3.526315789473684,False,False,False,False,4,3,1,0,False,False,0.8856309056282043,False,0.8856309056282043,0.0,1.0,0.0,0.0,3,8,6,90.13250000000001,4.824999999999999,0.3495996650181226
9114,2015-02-05 17:08:21.143,201505,54d3a3853137330026900000,"At A Party He Was Unprepared For The Response He Got, But Now? He's Gonna Nail 'Em.",549070a6333531001b760000,3314,20,0.0060350030175015,-0.5706891210890648,False,False,False,0,0,0,False,False,False,False,False,False,False,3,83,23,2.9130434782608696,False,False,True,False,7,2,1,1,False,False,0.8898879885673523,False,0.8898879885673523,0.0,0.89,0.11,0.2144,3,17,5,88.72514705882354,1.870588235294118,0.3679204256302909
9117,2015-02-05 17:14:45.858,201505,54d3a3853137330026900000,"At A Party He Was Unprepared For The Naysayers, But Now? He's Gonna Nail 'Em.",549070a6333531001b760000,3180,18,0.0056603773584905,-0.7964224480231419,False,False,False,0,0,0,False,False,False,False,False,False,False,2,77,21,3.0,False,False,True,False,6,2,1,1,False,False,0.893548846244812,False,0.893548846244812,0.0,0.875,0.125,0.2144,3,17,5,80.78250000000001,2.6800000000000033,0.4020210166741942
9206,2015-02-05 23:52:51.434,201505,54d400ca3932660026770000,"A ""So-Called"" Comedian Makes ""Jokes"" About The ""Science"" of Climate Change",54d3d63c3932660026320000,1551,10,0.0064474532559638,0.1252443618480979,False,False,False,0,0,0,False,False,False,False,False,False,False,0,74,19,3.3684210526315788,False,False,True,False,5,2,0,1,False,False,0.6552572250366211,False,0.6552572250366211,0.0,0.776,0.224,0.3818,3,23,4,57.23363636363638,11.563636363636363,0.37533228594114926
9207,2015-02-05 23:53:06.088,201505,54d400ca3932660026770000,"A ""So-Called"" Comedian Makes ""Jokes"" About The ""Science"" of Global Warming",54d3d63c3932660026320000,1536,7,0.0045572916666666,-0.8549972926759923,False,False,False,0,0,0,False,False,False,False,False,False,False,0,74,19,3.3684210526315788,False,False,True,False,4,2,1,1,False,False,0.6498606204986572,False,0.6498606204986572,0.0,0.656,0.344,0.4939,3,23,4,49.54272727272729,11.563636363636363,0.3753588308183187
9208,2015-02-05 23:53:46.132,201505,54d400ca3932660026770000,"For A Topic This Serious, He Made It Pretty Funny",54d3d63c3932660026320000,1604,8,0.0049875311720698,-0.6318742078529518,False,False,False,0,0,0,False,False,False,False,False,False,False,2,49,11,3.6363636363636362,False,False,False,False,2,1,1,1,False,False,0.9373413920402527,False,0.9373413920402527,0.097,0.448,0.455,0.7003,3,23,4,69.78500000000001,3.8599999999999994,0.5667194102795606
9209,2015-02-05 23:57:00.793,201505,54d400ca3932660026770000,"He Makes Jokes But At 2 Minutes In, They Get Pretty Real And What They Mean Isn't So Funny",54d3d63c3932660026320000,1472,13,0.0088315217391304,1.361627138680847,True,False,True,0,0,0,False,False,False,False,False,True,False,4,90,21,3.4285714285714284,False,False,True,False,2,4,3,1,False,False,0.9250057339668274,False,0.9250057339668274,0.142,0.619,0.239,0.3326,3,23,4,85.13947368421054,4.010526315789477,0.3511090747502066
9229,2015-02-06 03:59:16.024,201505,54d43b8f39326600199d0000,It Happens To Most Men Between The Ages Of 20 - 39 And They Want You To Spot It,54d43a383764370019bb0000,2079,37,0.0177970177970177,0.6458369806529696,False,False,False,0,0,0,False,False,False,False,False,True,False,4,79,19,3.210526315789474,False,False,False,False,2,3,1,0,False,False,0.8324264287948608,False,0.8324264287948608,0.0,0.929,0.071,0.0772,4,3,6,89.865,1.8888888888888893,0.36547701245602726
9230,2015-02-06 04:00:15.248,201505,54d43b8f39326600199d0000,A Totally NSFW Video Teaching Men How To Check Themselves For Testicular Cancer,54d43a383764370019bb0000,2046,25,0.012218963831867,-0.3701599728483445,False,False,False,0,0,0,False,False,False,False,False,False,False,1,79,13,5.153846153846154,False,False,False,True,6,1,0,1,False,False,0.7165409326553345,False,0.7165409326553345,0.286,0.714,0.0,-0.6597,4,4,6,37.455384615384645,11.815384615384623,0.34034758816318134
9231,2015-02-06 04:01:39.946,201505,54d43b8f39326600199d0000,"Ball Players Are Checking, Well, Their B***S On Tv To Help Men Out",54d43a383764370019bb0000,2041,11,0.005389514943655,-1.6140882868923274,False,False,False,0,0,0,False,False,False,False,False,False,False,1,66,15,3.6,False,False,False,False,5,3,0,0,False,False,0.8099312782287598,False,0.8099312782287598,0.0,0.696,0.304,0.5859,4,4,6,89.51692307692309,3.7846153846153854,0.3980448781554049
9232,2015-02-06 04:02:32.140,201505,54d43b8f39326600199d0000,A Video You'll Probably Want To Share With Your Favorite Men. It Could Save Them.,54d43a383764370019bb0000,2020,29,0.0143564356435643,0.0191630531472823,False,False,False,0,0,0,False,False,False,False,False,False,False,4,81,18,3.7222222222222223,False,False,True,False,3,5,0,1,False,False,0.839353621006012,False,0.839353621006012,0.0,0.508,0.492,0.8271,4,4,6,80.78250000000001,5.0000000000000036,0.349465244578599
9233,2015-02-06 04:09:54.348,201505,54d43b8f39326600199d0000,Most Men Have 2 Of Them And They Need A Squeeze Once A Month. They'll Show You How.,54d43a383764370019bb0000,1993,28,0.0140491721023582,-0.0368024903447282,False,False,False,0,0,0,False,False,False,False,False,False,False,4,83,21,3.142857142857143,False,False,True,False,3,4,1,1,False,True,0.8935083746910095,False,0.8935083746910095,0.0,1.0,0.0,0.0,4,4,6,113.10000000000002,1.2111111111111121,0.4263203444330106
9300,2015-02-06 17:50:00.734,201505,54d4febc6633650019700000,They’re Not Shy About It. They Love The Addictive Crop They Grow.,54d4318a3764370019b40000,1941,21,0.0108191653786707,1.199793876327768,True,False,True,0,0,0,False,False,False,False,False,True,False,4,65,15,3.6,False,False,True,False,1,3,2,0,False,False,0.9503369927406311,False,0.9503369927406311,0.0,0.627,0.373,0.7131,4,17,5,94.995,3.916666666666668,0.43764358855291324
9301,2015-02-06 17:50:15.820,201505,54d4febc6633650019700000,It's The Only Thing They Grow. The Only Thing They Need To Grow. The Only Thing They Want To Grow.,54d4318a3764370019b40000,2076,18,0.0086705202312138,0.598580440862515,False,False,False,0,0,0,False,False,False,False,False,True,False,4,98,24,3.2916666666666665,False,False,True,False,3,6,3,0,False,False,0.8758049011230469,False,0.8758049011230469,0.0,0.936,0.064,0.0772,4,17,5,102.77833333333334,1.5100000000000016,0.4203858091001262
9303,2015-02-06 17:51:34.257,201505,54d4febc6633650019700000,"Since They Stopped Competing, They’re Free To Embrace Their Precious Bean",54d4318a3764370019b40000,1975,10,0.0050632911392405,-0.4107600719077532,False,False,False,0,0,0,False,False,False,False,False,False,False,3,73,13,4.846153846153846,False,False,True,False,1,4,2,0,False,False,0.8232964277267456,False,0.8232964277267456,0.104,0.385,0.511,0.8126,4,17,5,80.30636363636367,13.672727272727279,0.4014025285567901
9304,2015-02-06 17:52:50.896,201505,54d4febc6633650019700000,"I Guess If This Is What I Smelled All Day, I’d Be Happy, Too",54d4318a3764370019b40000,2100,14,0.0066666666666666,0.0378812080754615,False,False,False,0,0,0,False,False,False,False,False,True,False,5,60,17,2.764705882352941,False,False,True,False,1,4,2,1,False,False,0.9314450621604919,False,0.9314450621604919,0.0,0.748,0.252,0.5719,4,17,5,101.98214285714286,0.31428571428571317,0.47359879560488516
9510,2015-02-09 16:29:17.439,201506,54d53e8d353765000c4d0000,"These Celebs Don't Care If They're Talking To 10 People Or 10,000  — They'll Stand For What's Right",54d8da22306432001c140000,2764,18,0.0065123010130246,-0.4332801187646126,False,False,False,0,0,0,False,False,False,False,False,False,False,3,99,22,3.6818181818181817,False,False,True,False,2,7,1,0,False,False,0.9191977977752686,False,0.9191977977752686,0.141,0.859,0.0,-0.3875,0,16,6,90.05058823529413,8.047058823529412,0.30011593010819904
9521,2015-02-09 16:35:44.208,201506,54d53e8d353765000c4d0000,"These Musicians Have A Strong Message For LGBT Youth, And They Want Everyone To Hear It",54d8da22306432001c140000,2782,16,0.0057512580877066,-0.7993009488381841,False,False,False,0,0,0,False,False,False,False,False,False,False,3,87,17,4.235294117647059,False,False,False,True,4,3,1,0,False,False,0.8760484457015991,True,0.8760484457015991,0.0,0.739,0.261,0.5574,0,16,6,79.5575,8.087499999999999,0.3676418618807368
9531,2015-02-09 16:26:33.081,201506,54d53e8d353765000c4d0000,They Asked These Celebs How To Support LGBTQ Friends. Their Answers Are SPOT ON.,54d8da22306432001c140000,2831,23,0.0081243376898622,0.3420230644542215,False,False,False,0,0,0,False,False,False,False,False,True,False,2,80,16,4.1875,False,False,False,True,6,3,0,0,False,False,0.8671266436576843,False,0.8671266436576843,0.0,0.674,0.326,0.7003,0,16,6,97.0014285714286,6.900000000000006,0.3749166894199643
9533,2015-02-09 17:16:36.453,201506,54d53e8d353765000c4d0000,The World Scrutinizes These Celebs' Every Word. That's Why These Ones Are So Amazing.,54d8da22306432001c140000,2927,32,0.010932695592757,1.6926925951273413,True,False,True,0,1,0,False,True,False,False,False,False,False,2,85,18,4.0,False,False,True,False,4,3,1,1,False,False,0.8480693101882935,True,0.8480693101882935,0.0,0.761,0.239,0.624,0,17,6,66.7871428571429,8.142857142857142,0.3912974656363483
9545,2015-02-09 17:11:56.355,201506,54d53e8d353765000c4d0000,These Celebs Are Using Their Influence In The Greatest Way — We Need More Of This,54d8da22306432001c140000,2880,15,0.0052083333333333,-1.0604186370161686,False,False,False,0,0,0,False,False,False,False,False,False,False,3,81,16,4.125,False,False,False,False,4,3,1,0,False,False,0.7784417271614075,False,0.7784417271614075,0.0,0.769,0.231,0.6369,0,17,6,78.81000000000003,7.359999999999999,0.3938197702604062
9576,2015-02-09 21:23:24.267,201506,54d7f1b463666400281b0000,This Epic Response To 'Fat People Can't Be Sexy' Is Slightly Not Safe For Work But So Worth It,54d7e3fb636664000c270000,3321,52,0.0156579343571213,-1.1345886996775263,False,False,False,0,1,0,False,True,False,False,False,False,False,1,94,22,3.4545454545454546,False,False,True,False,7,3,1,2,False,False,0.8812371492385864,False,0.8812371492385864,0.155,0.719,0.125,0.0869,0,21,6,80.68684210526318,4.926315789473687,0.3268436467361072
9577,2015-02-09 21:24:14.597,201506,54d7f1b463666400281b0000,This Epic Response To 'Fat People Can't Be Sexy' Is Slightly Not Safe For Work But So Worth It,54d7e3fb636664000c270000,3143,56,0.0178173719376391,1.3354295991990843,True,False,True,0,1,0,False,True,False,False,False,False,False,1,94,22,3.4545454545454546,False,False,True,False,7,3,1,2,False,False,0.8812371492385864,False,0.8812371492385864,0.155,0.719,0.125,0.0869,0,21,6,80.68684210526318,4.926315789473687,0.3268436467361072
9578,2015-02-09 21:24:43.709,201506,54d7f1b463666400281b0000,This Epic Response To 'Fat People Can't Be Sexy' Is Slightly Not Safe For Work But So Worth It.,54d7e3fb636664000c270000,3218,54,0.0167806090739589,0.1495545046887118,False,False,False,0,1,0,False,True,False,False,False,False,False,1,95,23,3.347826086956522,False,False,True,False,7,3,1,2,False,False,0.8949416279792786,False,0.8949416279792786,0.155,0.719,0.125,0.0869,0,21,6,80.68684210526318,4.926315789473687,0.3268436467361072
9579,2015-02-09 21:25:44.551,201506,54d7f1b463666400281b0000,This Epic Response To 'Fat People Can't Be Sexy' Is Slightly Not Safe For Work But So Worth It,54d7e3fb636664000c270000,3365,58,0.0172362555720653,0.6707342777442329,False,False,False,0,1,0,False,True,False,False,False,False,False,1,94,22,3.4545454545454546,False,False,True,False,7,3,1,2,False,False,0.8812371492385864,False,0.8812371492385864,0.155,0.719,0.125,0.0869,0,21,6,80.68684210526318,4.926315789473687,0.3268436467361072
9603,2015-02-09 21:24:59.801,201506,54d7f1b463666400281b0000,This Epic Response To 'Fat People Can't Be Sexy' Is Slightly Not Safe For Work But So Worth It,54d7e3fb636664000c270000,3204,50,0.015605493133583,-1.1945722726799397,False,False,False,0,1,0,False,True,False,False,False,False,False,1,94,22,3.4545454545454546,False,False,True,False,7,3,1,2,False,False,0.8812371492385864,False,0.8812371492385864,0.155,0.719,0.125,0.0869,0,21,6,80.68684210526318,4.926315789473687,0.3268436467361072
9641,2015-02-10 04:19:33.160,201506,54d3a3853137330026900000,"Still Hoping Climate Change Will Just Go Away?His ""Handy Reference"" Will Take Care Of That.",549070a6333531001b760000,3177,30,0.0094428706326723,1.4827454902890589,True,False,True,0,0,0,False,False,False,False,False,False,False,1,91,18,4.277777777777778,False,False,True,False,6,5,0,2,False,False,0.8452725410461426,False,0.8452725410461426,0.0,0.684,0.316,0.7184,1,4,5,80.78250000000001,8.48,0.3434614570261409
9642,2015-02-10 04:24:27.986,201506,54d3a3853137330026900000,"If You Were Thinking That Climate Change Might Just Go Away, His ""Handy Reference"" Will Handle That.",549070a6333531001b760000,3267,26,0.0079583715947352,0.5882501491298717,False,False,False,0,0,0,False,False,False,False,False,False,False,3,100,21,4.0,False,False,True,False,4,6,0,2,False,False,0.9365639686584473,False,0.9365639686584473,0.0,1.0,0.0,0.0,1,4,5,70.14470588235295,9.75294117647059,0.34477550974207427
9651,2015-02-10 04:21:23.369,201506,54d3a3853137330026900000,"If You Were Hoping That Climate Change Might Just Go Away, His ""Handy Reference"" Is Your Answer.",549070a6333531001b760000,3268,19,0.005813953488372,-0.7038840703067227,False,False,False,0,0,0,False,False,False,False,False,False,False,3,96,21,3.8095238095238093,False,False,True,False,5,5,0,2,False,False,0.9160255193710327,False,0.9160255193710327,0.0,0.851,0.149,0.4215,1,4,5,70.14470588235295,8.388235294117646,0.3431845178317384
9672,2015-02-10 15:04:55.066,201506,54da1e17353864001a700000,Here's A 2-Minute Movie About A Gay Biker Gang That'll Warm Your Heart,54d94eb435386400280e0000,2282,27,0.0118317265556529,2.0241259288869027,True,False,True,0,0,0,False,False,False,False,False,False,False,3,70,17,3.411764705882353,False,False,True,False,6,3,0,1,False,False,0.8034895658493042,False,0.8034895658493042,0.0,0.84,0.16,0.2263,1,15,7,83.0092307692308,6.4615384615384635,0.3436005471159229
9680,2015-02-10 15:43:35.248,201506,54da1e17353864001a700000,"If You Want To Change The World, Sometimes It's As Easy As Drinking Lattes And Riding Scooters",54d94eb435386400280e0000,2272,8,0.0035211267605633,-0.8089298494478652,False,False,False,0,0,0,False,False,False,False,False,False,False,2,94,19,4.105263157894737,False,False,True,False,5,3,1,2,False,False,0.8639869093894958,False,0.8639869093894958,0.0,0.781,0.219,0.4939,1,15,7,75.12117647058825,8.388235294117646,0.33439189275681375
9681,2015-02-10 15:43:58.136,201506,54da1e17353864001a700000,They Were Outcasts In Their Home State. Then They Got An Idea For A Road Trip.,54d94eb435386400280e0000,2326,14,0.0060189165950128,0.0425583822119282,False,False,False,0,0,0,False,False,False,False,False,True,False,3,78,18,3.5,False,False,False,False,6,2,0,1,False,False,0.8415910005569458,False,0.8415910005569458,0.0,1.0,0.0,0.0,1,15,7,98.25250000000001,2.6125000000000007,0.36463247713540786
9682,2015-02-10 15:44:30.600,201506,54da1e17353864001a700000,"They're Getting Fired Up All Over The Country In The Name Of Equality. The Scooters, That Is.",54d94eb435386400280e0000,2327,8,0.0034379028792436,-0.8373005932788447,False,False,False,0,0,0,False,False,False,False,False,True,False,2,93,21,3.6666666666666665,False,False,True,False,4,4,0,1,False,False,0.8642767667770386,False,0.8642767667770386,0.184,0.816,0.0,-0.5574,1,15,7,73.79573529411766,5.623529411764707,0.43460454671798654
9683,2015-02-10 15:44:52.597,201506,54da1e17353864001a700000,They Came To Feel Accepted. They Continue Riding For A Cause Larger Than Themselves.,54d94eb435386400280e0000,2361,9,0.0038119440914866,-0.7097911903707066,False,False,False,0,0,0,False,False,False,False,False,True,False,3,84,16,4.4375,False,False,False,False,1,5,1,0,False,False,0.8802526593208313,False,0.8802526593208313,0.0,0.851,0.149,0.2732,1,15,7,72.83000000000003,8.55714285714286,0.37030722236850916
9684,2015-02-10 15:47:37.852,201506,54da1e17353864001a700000,Everything Is Different 20 Years After They Started Riding. The Map At The Bottom Proves It.,54d94eb435386400280e0000,2375,15,0.0063157894736842,0.1437613573386563,False,False,False,0,0,0,False,False,False,False,False,True,False,3,92,18,4.277777777777778,False,False,False,False,3,4,1,0,False,False,0.8439103364944458,True,0.8439103364944458,0.0,1.0,0.0,0.0,1,15,7,71.81500000000001,7.6875,0.3734153556989384
9685,2015-02-10 15:50:37.120,201506,54da1e17353864001a700000,"Their Story Is Sweet. Their Impact? Enormous. Meet SQREAM, A Scooter Gang On A Mission.",54d94eb435386400280e0000,2373,15,0.0063211125158027,0.1455759646599288,False,False,False,0,0,0,False,False,False,False,False,True,False,2,87,20,3.65,False,False,False,True,8,1,2,0,False,False,0.8421468138694763,False,0.8421468138694763,0.0,0.8,0.2,0.4588,1,15,7,80.78250000000001,6.546666666666667,0.3247805515321185
9718,2015-02-10 18:06:09.087,201506,54da4878306464000c0f0000,Her Ideas About Trees Talking Just Turned My Idea Of The Forest Totally Upside Down,54da3eae343334001a000000,2415,16,0.0066252587991718,-0.6995564120942875,False,False,False,0,0,0,False,False,False,False,False,True,False,2,83,15,4.6,False,False,False,False,4,2,0,4,False,False,0.8395013213157654,False,0.8395013213157654,0.0,1.0,0.0,0.0,1,18,4,50.610000000000014,8.906666666666666,0.32497795860256384
9719,2015-02-10 18:11:58.299,201506,54da4878306464000c0f0000,She Dedicated Her Work To How Trees Talk. What She Found Is Like A Vast Underground Chatroom.,54da3eae343334001a000000,2460,20,0.008130081300813,0.7624112387265517,True,False,False,0,0,0,False,False,False,False,False,True,False,4,93,19,4.052631578947368,False,False,False,False,6,3,0,0,False,False,0.8417170643806458,False,0.8417170643806458,0.0,0.718,0.282,0.6705,1,18,4,78.77220588235295,6.305882352941179,0.33701490045087545
9720,2015-02-10 18:12:00.436,201506,54da49f0343334000c170000,"When You Buy Happiness, It Isn't Really That Happy. Here's How To Avoid That.",54d3a98e3139330026170000,2479,13,0.0052440500201694,-1.0613965459607433,False,False,False,0,0,0,False,False,False,False,False,False,False,3,77,19,3.3684210526315788,False,False,True,False,1,4,1,2,False,False,0.9586730599403381,False,0.9586730599403381,0.27,0.55,0.18,-0.2033,1,18,5,78.87285714285717,4.414285714285718,0.40174320513158407
9721,2015-02-10 18:12:10.365,201506,54da49f0343334000c170000,Here's What Happiness Looks Like When You Buy It. Don't Be That Person.,54d3a98e3139330026170000,2372,53,0.0223440134907251,1.4977204889903803,True,True,True,0,0,0,False,False,False,False,False,False,False,3,71,17,3.4705882352941178,False,False,True,False,2,5,0,1,False,False,0.9423385858535767,True,0.9423385858535767,0.0,0.643,0.357,0.7269,1,18,5,96.11442307692309,4.1846153846153875,0.3988904856403441
9722,2015-02-10 18:12:12.659,201506,54da49f0343334000c170000,Life Is A Game All Of Us Are Playing. And It's Time To Stop.,54d3a98e3139330026170000,2447,27,0.0110339190845933,-0.1949062415564638,False,False,False,0,0,0,False,False,False,False,False,False,False,2,60,17,2.764705882352941,False,False,True,False,4,5,0,0,False,False,0.933367908000946,False,0.933367908000946,0.147,0.733,0.12,-0.1027,1,18,5,109.08714285714288,-1.8000000000000007,0.43980261433633405
9723,2015-02-10 18:12:14.900,201506,54da49f0343334000c170000,"From The Moment We're Born, Life Is A Game We're Supposed To Win. Here's Why We Should Quit The Game",54d3a98e3139330026170000,2505,20,0.0079840319361277,-0.6513410269147083,False,False,False,0,0,0,False,False,False,False,False,False,False,3,100,25,3.24,False,False,True,False,4,9,0,1,False,False,0.8818237781524658,False,0.8818237781524658,0.0,0.826,0.174,0.5859,1,18,5,103.625,3.280000000000001,0.36078960261655435
9724,2015-02-10 18:12:17.367,201506,54da49f0343334000c170000,One Man Explains Why Our Lives Have Been A Hoax. And He's Right. Just Hear Him Out.,54d3a98e3139330026170000,2388,36,0.0150753768844221,0.4099233254415344,False,False,False,0,0,0,False,False,False,False,False,False,True,3,83,21,3.1904761904761907,False,False,True,False,3,5,1,2,True,False,0.9400603771209717,False,0.9400603771209717,0.123,0.877,0.0,-0.2732,1,18,5,106.53039215686276,0.47058823529411953,0.3562825293601805
9745,2015-02-11 15:22:12.079,201506,54db73a43662380028950000,Find Out What Happens To Your Body When You See Someone You Love — It's Awesome.,54dae9ea366238001a5b0000,2435,32,0.013141683778234,0.5480412595563,False,False,False,0,0,0,False,False,False,False,True,False,False,6,80,18,3.611111111111111,False,False,True,False,1,5,1,0,False,False,0.931722104549408,True,0.931722104549408,0.0,0.61,0.39,0.8519,2,15,4,84.45000000000003,6.200000000000003,0.4983525449632835
9746,2015-02-11 15:29:27.745,201506,54db73a43662380028950000,"Science Of The Heart: What Happens To Your Body When You're In Love, And More",54dae9ea366238001a5b0000,2436,15,0.0061576354679802,-1.1554453763057948,False,False,False,0,0,0,False,False,False,False,False,False,False,3,77,18,3.5,False,False,True,False,4,2,1,0,False,False,0.857650876045227,False,0.857650876045227,0.0,0.769,0.231,0.6369,2,15,4,90.09000000000002,5.426666666666669,0.4458226842415883
9904,2015-02-12 14:50:35.759,201506,54dcbcab316134001a000000,"When Bill O'Reilly Sent A Reporter To Try And Humiliate Their Town, These Kids Were Ready For Him",54da582c3433340028370000,2350,51,0.0217021276595744,0.5487507473645669,False,False,False,1,0,0,True,False,False,False,False,False,False,2,97,19,4.2105263157894735,False,False,True,False,5,4,1,0,False,False,0.7897242903709412,False,0.7897242903709412,0.167,0.714,0.119,-0.25,3,14,4,66.36500000000001,7.688888888888886,0.3444630257553506
10195,2015-02-17 17:57:10.146,201507,54e380c7633039000c320000,"2000 were killed. Hundreds are missing. We say we care, but do nothing.",54dcf88d343533001c080000,1544,17,0.0110103626943005,-0.3332770474945771,False,False,False,0,0,0,False,False,False,False,False,False,True,3,71,17,3.4705882352941178,False,False,False,False,1,7,0,0,False,False,0.9000234007835388,False,0.9000234007835388,0.264,0.608,0.128,-0.3071,1,17,5,98.31358974358974,1.907692307692308,0.40116648389767273
10196,2015-02-17 18:02:49.242,201507,54e380c7633039000c320000,2000 were killed. Hundreds are missing. But we stay quiet.,54dcf88d343533001c080000,1536,12,0.0078125,-1.3269154977818416,False,False,False,0,0,0,False,False,False,False,False,False,True,1,58,13,3.769230769230769,False,False,False,False,1,5,1,0,False,False,0.9157862067222595,False,0.9157862067222595,0.352,0.648,0.0,-0.5187,1,18,5,93.47166666666669,2.0,0.40656394003217144
10210,2015-02-17 17:56:23.894,201507,54e380c7633039000c320000,2000 were killed. Hundreds are missing. But we stay quiet.,54dcf88d343533001c080000,1562,22,0.0140845070422535,0.6219196941614994,False,False,False,0,0,0,False,False,False,False,False,False,True,1,58,13,3.769230769230769,False,False,False,False,1,5,1,0,False,False,0.9157862067222595,False,0.9157862067222595,0.352,0.648,0.0,-0.5187,1,17,5,93.47166666666669,2.0,0.40656394003217144
