package_id,created_at,test_week,clickability_test_id,headline,eyecatcher_id,impressions,clicks,ctr,first_place,winner
18126,2014-02-07 19:24:45.01,201405,52f53223cdb45fae8d000032,"Statistics Say We Should Take Friday Off From Work. All The Fridays, Forever And Ever.",5332b8a11fae79f09f001e22,2498,79,0.03162530024019215,True,False
18127,2014-02-07 19:25:40.753,201405,52f5332db17b5dfd82000040,"You Have To Be Good At Math To Do What She Does Every Day. Oh, And Walking On Metal.",5332fa64a2fc90ead0001ddc,3059,22,0.007191892775416803,False,False
18128,2014-02-07 19:26:11.255,201405,52f5332db17b5dfd82000040,"You Have To Be Good At Math To Do What She Does Every Day. Oh, And Walking On Metal Beams And Stuff.",5332fa64a2fc90ead0001ddc,2966,21,0.0070802427511800405,False,False
18133,2014-02-07 21:01:12.453,201405,52f5466ab17b5d575400003e,The Difference Between Planting A Lawn Or A Garden? 800 Million Gallons Of Gas Is All.,5332bfdf1fae79f09f00bde3,2320,35,0.015086206896551725,False,False
18134,2014-02-07 19:33:46.059,201405,52f5332db17b5dfd82000040,You Know When They Work On Buildings In The City? She Goes In Before Anyone Else To Check Safety.,5332fa64a2fc90ead0001ddc,3005,13,0.004326123128119801,False,False
18135,2014-02-07 19:34:20.962,201405,52f5332db17b5dfd82000040,Forget Ice Dancing And Bobsled Racing. She Literally Walks On Metal Beams All Day.,5332fa64a2fc90ead0001ddc,3063,33,0.010773751224289911,True,False
18155,2014-02-07 20:48:58.739,201405,52f5466ab17b5d575400003e,A Big Front Lawn Is Great For Croquet. But In General It's Not So Good.,5332bfdf1fae79f09f00bde3,2232,27,0.012096774193548387,False,False
18202,2014-02-08 00:34:29.279,201405,52f57b9082f93044db000001,Russia's Already Won A Gold Medal In The Darkest Part Of This Year's Olympic Games,5332b5b21fae79f09f000716,3293,120,0.036440935317339815,False,False
18203,2014-02-08 00:34:46.343,201405,52f57b9082f93044db000001,Russia's Already Won A Gold Medal In The Darkest Part Of Sochi's Olympic Games,5332b5b21fae79f09f000716,3252,136,0.041820418204182044,True,True
18313,2014-02-09 06:17:53.543,201406,52f71d63856b914dbe000010,This French Film Showing Men What Being A Woman Feels Like Kinda Nails It,5332fa74a2fc90ead0001e2b,2997,229,0.07640974307640974,False,False
18314,2014-02-09 06:18:39.603,201406,52f71d63856b914dbe000010,A French Film Showing Men What Being A Woman Feels Like Kinda Nails It,5332fa74a2fc90ead0001e2b,3083,251,0.08141420694129095,False,False
18315,2014-02-09 06:18:47.845,201406,52f71d63856b914dbe000010,A French Film Showing Men What Being A Woman Feels Like — Kinda Nails It,5332fa74a2fc90ead0001e2b,2937,246,0.08375893769152196,True,False
18316,2014-02-09 06:20:31.226,201406,52f71d63856b914dbe000010,A French Film Showing Men What Being A Woman Feels Like — Kinda Nails It,5332fa74a2fc90ead0001e2d,3089,134,0.043379734541922954,False,False
18408,2014-02-10 15:09:34.891,201406,52f8eba97522d9d5f3000018,The Debate On Vaccines Looks Completely Nutty When You See What's Happened In The Last 5 Years,5332b89f1fae79f09f001e18,3068,62,0.020208604954367666,True,False
18409,2014-02-10 15:09:41.97,201406,52f8eba97522d9d5f3000018,The Debate On Vaccines Looks Super-Duper Ridiculous When You See What's Happened In The Last 5 Years MS2-5B,5332b89f1fae79f09f001e18,3065,50,0.01631321370309951,False,False
18410,2014-02-10 15:09:48.806,201406,52f8eba97522d9d5f3000018,The Debate On Vaccines Looks Mighty Absurd When You See What's Happened In The Last 5 Years,5332b89f1fae79f09f001e18,3027,45,0.014866204162537165,False,False
18428,2014-02-10 18:09:44.155,201406,52f9153f1230289238000007,This Is The Kind Of Work That Used To Be Done By Men. Here's One Woman Who's Changing That.,5332b8991fae79f09f001df6,7577,75,0.009898376666226739,False,False
18429,2014-02-10 18:10:15.668,201406,52f9153f1230289238000007,Just A Reminder That There's No Such Thing As 'Men's Work' And 'Women's Work.',5332b8991fae79f09f001df6,7602,96,0.012628255722178374,False,False
18430,2014-02-10 18:11:18.991,201406,52f9153f1230289238000007,"Normally, Few Women Work Here. If More People Saw Her Story, That Might Change.",5332b8991fae79f09f001df6,7587,99,0.013048635824436536,True,False
18435,2014-02-10 18:22:47.1,201406,52f9153f1230289238000007,Meet A Woman Who Walks On Metal Beams All Day,5332b8991fae79f09f001df6,7487,53,0.007078936823827969,False,False
18450,2013-09-16 05:51:53.506,201337,51436079220cb800020008a8,2 Monkeys Were Paid Unequally; See What Happens Next,5332bff81fae79f09f00c090,3951,197,0.04986079473551,True,True
18505,2013-09-27 05:06:46.714,201338,5245124d3105fe37ee002343,You Know What Never Gets Old? Jon Stewart Eviscerating Ridiculous Congressmen.,5332c0601fae79f09f00cb39,6820,132,0.01935483870967742,False,False
18506,2013-09-27 05:07:19.934,201338,5245124d3105fe37ee002343,Senator Cruz Gets The Jon Stewart Treatment,5332c0601fae79f09f00cb3b,7263,170,0.023406305934186977,False,False
18507,2013-09-27 05:09:54.288,201338,5245124d3105fe37ee002343,Talking For 21 Straight Hours = Not Easy. Being Eviscerated By Jon Stewart For Five Minutes = Unbearable.,5332c0601fae79f09f00cb3d,6875,193,0.028072727272727274,True,False
18508,2013-09-27 05:11:19.031,201338,5245124d3105fe37ee002343,Jon Stewart Is The One Who Should Be Talking For 21 Straight Hours,5332c0601fae79f09f00cb3f,6100,131,0.021475409836065575,False,False
18519,2013-09-28 15:13:37.642,201338,5246f1fd943b844c87003a55,If All Were Right With The World Someone In My Family Could Be Making Six Figures?,5332c06c1fae79f09f00cc99,3820,24,0.0062827225130890054,False,False
18524,2013-09-28 17:53:17.393,201338,5247166732b85301d80052df,"Here's A Pasta Commercial With Gay People In It. This Company Deserves The Publicity, Right?",5332c06f1fae79f09f00ccdb,2799,47,0.01679171132547338,False,False
18525,2013-09-28 17:53:28.937,201338,5247166732b85301d80052df,"Here's A Gay Friendly Pasta Commercial, Because Tolerance Shouldn't Be Al Dente",5332c06f1fae79f09f00ccdb,2670,51,0.019101123595505618,True,False
18526,2013-09-28 17:53:57.739,201338,5247166732b85301d80052df,"Hey, Barilla: A Gay-Friendly Pasta Commercial Isn't So Hard.",5332c06f1fae79f09f00ccdb,2992,46,0.01537433155080214,False,False
18527,2013-09-28 17:54:32.515,201338,5247166732b85301d80052df,"Hey, Barilla: A Pasta Ad With A ""Homosexual Family"" Isn't So Bad. Take A Look.",5332c06f1fae79f09f00ccdb,3056,57,0.018651832460732983,False,False
18530,2013-09-28 17:55:13.87,201338,5247166732b85301d80052df,"Here's A Gay Bertolli Pasta Commercial, Because They Deserve All The Pasta Publicity, Right?",5332c06f1fae79f09f00ccdb,2679,43,0.01605076521089959,False,False
18574,2013-10-07 14:52:31.502,201340,5252ca6177455e77ab0032fc,That Time A Reporter Actually Did His Job And Made This Senator Make This Face,5332c08c1fae79f09f00d03a,5332,126,0.023630907726931733,True,False
18596,2013-10-09 14:55:11.501,201340,52556dcc27dd0c7b5300aeb3,What Does Your Life Expectancy Have To Do With Your Zip Code? This.,5332c09c1fae79f09f00d1db,7348,177,0.024088187261839956,False,False
18597,2013-10-09 14:53:59.939,201340,52556dcc27dd0c7b5300aeb3,What Does Your Life Expectancy Have To Do With Your Zip Code? This.,5332c09c1fae79f09f00d1db,7242,182,0.025131179232256284,False,False
18623,2013-10-10 16:22:27.819,201340,5256d40f5b6f34e45d000e24,The Glass Ceiling Has A Definite Bias,5332c0a81fae79f09f00d329,7866,50,0.006356470887363336,False,False
18625,2013-10-11 04:11:28.682,201340,52577a34a7a8b7dfa4000806,Don't Panic. It's Not Going To Help.,5332c0af1fae79f09f00d3ef,5204,39,0.00749423520368947,False,False
18690,2013-10-15 22:03:14.873,201341,525dbb6641def3ff3d000faf,The One Video I Guarantee You’ll Watch Twice,5332c0d91fae79f09f00d7f0,5751,117,0.02034428794992175,False,False
18709,2013-10-18 16:25:37.306,201341,5261608d795df21c3f00980f,The Get Rich Scheme That’s Doing A Number On The Place We Like To Call Home,5332c0f81fae79f09f00db21,4787,69,0.014414038019636515,False,False
18710,2013-10-18 16:26:01.781,201341,5261608d795df21c3f00980f," I Watched Mr. Rogers Too, But I Don’t Think This Is What He Meant By ‘Neighborly’",5332c0f81fae79f09f00db21,4457,70,0.015705631590756115,False,False
18772,2013-10-26 04:58:49.098,201342,526b4bfe47a184f200003732,"What A Father Did For His Daughters Is Not Only Beautiful, It's Heartbreaking",5332b7dc1fae79f09f00195c,3124,83,0.026568501920614596,True,False
18773,2013-10-26 05:00:02.774,201342,526b4bfe47a184f200003732,A Dad Gave His Daughters A Wonderful Surprise For A Tragic Reason,5332b7dc1fae79f09f00195c,3045,63,0.020689655172413793,False,False
18774,2013-10-26 05:00:49.697,201342,526b4bfe47a184f200003732,"It's Probably Not How They Pictured Their Wedding Days, But They'll Never Forget It",5332b7dc1fae79f09f00195c,2772,58,0.020923520923520924,False,False
18775,2013-10-26 05:02:32.097,201342,526b4bfe47a184f200003732,The Incredibly Thoughtful Thing A Dad Does For His Daughters Before He Says Goodbye,5332b7dc1fae79f09f00195c,2935,61,0.020783645655877342,False,False
18792,2013-11-07 08:24:28.429,201344,527b3adf74b0c5609300b553,A 4-Year-Old Girl Asked A Lesbian If She Was A Boy. She Responded. Awesomely.,5332c1ad1fae79f09f00ee04,4436,185,0.04170423805229937,False,False
18832,2013-11-09 19:33:23.689,201344,527e8de876fada6b31013977,"This Is Not A Joke. You May Laugh, But You Shouldn’t. It’s Quite Horrifying. 
",5332c1ca1fae79f09f00f139,6141,247,0.04022146230255658,True,True
18833,2013-11-09 19:38:13.08,201344,527e8de876fada6b31013977,"Good News, Ladies. We've Figured Out A Way For You To Eat In Public! ",5332c1ca1fae79f09f00f139,6940,112,0.016138328530259365,False,False
18834,2013-11-09 19:35:10.095,201344,527e8de876fada6b31013977,A New Way To Encourage Women To Eat Cheeseburgers Is As Bizarre As It Is Disturbing,5332c1ca1fae79f09f00f139,6980,149,0.021346704871060173,False,False
18835,2013-11-09 19:43:31.206,201344,527e8de876fada6b31013977,Eating Cheeseburgers In Public Is No Longer Just For Men,5332c1ca1fae79f09f00f139,7147,92,0.012872533930320415,False,False
18878,2013-11-12 17:20:33.513,201345,5282632083121c4e7e00961f,Some Call It The Miracle Of Life. They Call It An Inescapable Curse. ,5332c1da1fae79f09f00f2ba,7467,139,0.018615240391053972,True,True
18879,2013-11-12 17:23:30.391,201345,5282632083121c4e7e00961f,The Miracle Of Life Has Become An Inescapable Curse For Them. But It Doesn't Have To Be.,5332c1da1fae79f09f00f2ba,8279,103,0.012441116076820873,False,False
18880,2013-11-12 17:21:29.517,201345,5282632083121c4e7e00961f,MUST WATCH: It's Called The Miracle Of Life But For Some It Is More Like An Inescapable Curse. ,5332c1da1fae79f09f00f2ba,7702,101,0.013113477018956115,False,False
18925,2013-11-14 23:08:22.959,201345,528557d0525b5c469a0008dd,A Jon Stewart Panel On Racism. Brought To You By All That Is Good And Holy.,5332c2021fae79f09f00f6e9,4195,81,0.019308700834326578,False,False
18926,2013-11-14 23:09:20.941,201345,528557d0525b5c469a0008dd,That Time Jon Stewart Did A Panel On Racism And Made The Whole Internet Laugh,5332c2021fae79f09f00f6e9,3912,122,0.031186094069529654,True,True
18943,2013-11-16 18:15:30.596,201345,5287b5ce5163498a90005729,An Actress Opens Up About Her Fascinating Past,5332b51f1fae79f09f0002b6,4208,67,0.015922053231939164,False,False
19050,2013-12-02 02:31:26.505,201348,529bf0e7901b298d27000bcb,Where Does Your Food Come From?,5332c2791fae79f09f01037e,4099,23,0.00561112466455233,False,False
19082,2013-12-09 07:07:47.033,201349,52a56c24dfd171d1aa00863d,A Hilarious Explanation Of Why 'Reverse Racism' Isn't A Real Thing,5332c2c31fae79f09f010c2e,3461,64,0.01849176538572667,False,False
19083,2013-12-09 07:09:04.265,201349,52a56c24dfd171d1aa00863d,"If You've Never Heard Of A 'Reverse Racist,' Watch This Stand Up Comedy Set",5332c2c31fae79f09f010c2e,3676,92,0.025027203482045703,True,True
19084,2013-12-09 07:09:54.496,201349,52a56c24dfd171d1aa00863d,Learning About 'Reverse Racism' With A Stand Up Comedian,5332c2c31fae79f09f010c2e,3896,65,0.016683778234086243,False,False
19085,2013-12-09 07:10:49.551,201349,52a56c24dfd171d1aa00863d,A Hilarious Explanation Of What 'Reverse Racism' Means,5332c2c31fae79f09f010c2e,4033,56,0.01388544507810563,False,False
19101,2013-12-10 20:32:13.304,201349,52a77a340de955acbe000295,"Hey, Cyberbullies, We Have Ten Simple Steps To Neutralize You Right Here",5332c2d21fae79f09f010e09,5121,79,0.015426674477641086,False,False
19102,2013-12-10 20:32:36.769,201349,52a77a340de955acbe000295,"Wow, A Super Simple Set Of Steps To Stop Cyberbullying From Happening To Your Kid",5332c2d21fae79f09f010e09,4917,86,0.017490339637990644,True,False
19103,2013-12-10 20:33:06.417,201349,52a77a340de955acbe000295,WATCH: An Amazingly Simple Set Of Steps To Stop A Horrid Thing Happening To Kids,5332c2d21fae79f09f010e09,5219,94,0.01801111324008431,False,False
19104,2013-12-10 20:33:26.272,201349,52a77a340de955acbe000295,"Cyberbullies, Watch Out! This Fabulously Simple Video Is Your Kryptonite",5332c2d21fae79f09f010e09,4750,84,0.01768421052631579,False,False
19105,2013-12-10 20:34:26.844,201349,52a77a340de955acbe000295,A Look At Cyberbullying And Ten Steps On How To Make It Stop,5332c2d21fae79f09f010e09,5100,56,0.010980392156862745,False,False
19148,2013-12-14 01:52:51.125,201349,52abb9a8302930cccc0004d1,One Simple Way To Be There For Someone When They Need You,5332c3021fae79f09f011397,5148,72,0.013986013986013986,False,False
19169,2013-12-18 14:58:01.674,201350,52b1b3d8b9968eb6d6002422,This Shouldn't Be Anyones Idea Of What Love Is,5332b75b1fae79f09f001638,4846,79,0.016302104828724722,False,False
19173,2013-12-19 13:36:24.774,201350,52b2f56ed31f21c8e4002fc1,Wow. Such Jobs. Growing Cities. Happy.,5332c3341fae79f09f011950,2283,17,0.007446342531756461,False,False
19175,2013-12-19 17:42:58.171,201350,52b33002398b1b1d86004265,Coming Soon To Schools Near You?,5332c3371fae79f09f0119a5,4577,38,0.008302381472580292,False,False
19228,2014-01-09 18:42:29.064,201401,52ceebca09b58ff647002951,Russell Brand’s Brilliant Quote About Inequality In One Easily Shareable Image,5332b7001fae79f09f0013e2,3365,123,0.036552748885586926,True,False
19229,2014-01-09 18:42:53.985,201401,52ceebca09b58ff647002951,A Comedian Who Knows Something About Inequality Has Got A Little Something To Say About It,5332b7001fae79f09f0013e2,3137,110,0.035065349059611096,False,False
19230,2014-01-09 18:43:17.524,201401,52ceebca09b58ff647002951,Inequality: It’s Just Not Something THEY Want Anyone To Talk About,5332b7001fae79f09f0013e2,3563,93,0.026101599775470108,False,False
19231,2014-01-09 18:43:40.335,201401,52ceebca09b58ff647002951,"The Media And The Wealthy Just Don’t Want Us To Talk About This, Do They?",5332b7001fae79f09f0013e2,3352,119,0.035501193317422436,False,False
19252,2014-02-01 13:05:21.204,201404,52ecf094041b525846000025,"The NFL Would Never Let This Super Bowl Ad Air, So We're Gonna Show You It. Because Racism Is Real.",5332b5b01fae79f09f000708,1875,100,0.05333333333333334,False,False
19264,2014-01-27 16:28:57.514,201404,52e6770068476eb3aa00000e,I Think We'd All Like Having These Stickers On All Photoshopped Posters,5332fc03a2fc90ead0002519,2817,78,0.027689030883919063,False,False
19285,2014-01-17 00:17:08.391,201402,52d8765908194e271d0015ad,I Hope I’d Be As Brave As This Family When Faced With The Kind Of Hate That Can Drive You Crazy,5332b61a1fae79f09f000bae,2782,51,0.01833213515456506,True,True
19286,2014-01-17 00:16:31.384,201402,52d8765908194e271d0015ad,I Hope I’d Be As Brave As This Family When Faced With The Kind Of Hate That Can Drive You Crazy,5332fd03a2fc90ead000299d,2841,47,0.016543470608940514,False,False
19299,2014-01-15 14:58:48.917,201402,52d6a1d7519b9329f9002188,I Simply Cannot Fathom How Killing This Many Living Things Is Even Possible,5332fd8ea2fc90ead0002c21,2940,63,0.02142857142857143,False,False
19304,2014-01-15 11:35:51.624,201402,52d6725cab9f5eab72001b48,Where Is This Little Girl Skating To? Probably To A More Awesome Future.,5332fd2fa2fc90ead0002a6e,2250,23,0.010222222222222223,False,False
19305,2014-01-15 11:34:59.919,201402,52d6725cab9f5eab72001b48,These Bad-Ass Kid Skaters In Ethiopia Are Awesome,5332fd2fa2fc90ead0002a6e,2198,31,0.014103730664240218,False,False
19349,2014-01-12 03:53:07.282,201402,52d21113b4bdd3dd0c0028e0,"Before Spending A Bunch Of Money On A Lawyer, Take A Quick Glance At This Chart First",5332c36d1fae79f09f011f69,2708,16,0.005908419497784343,True,False
19350,2014-01-12 03:52:25.612,201402,52d21113b4bdd3dd0c0028e0,Why Go To Law School When Everything You Need To Know Is Right Here?,5332c36d1fae79f09f011f69,2732,10,0.0036603221083455345,False,False
19351,2014-01-12 03:51:09.708,201402,52d21113b4bdd3dd0c0028e0,Here's Your One Free Get Out Of Jail Chart,5332c36d1fae79f09f011f69,2892,10,0.003457814661134163,False,False
19352,2014-01-12 03:50:47.796,201402,52d21113b4bdd3dd0c0028e0,A Few Rights Certain Cops Would Prefer You Didn't Know,5332c36d1fae79f09f011f69,2858,12,0.004198740377886634,False,False
19353,2014-01-11 23:20:56.135,201401,52d1cfaa898a754c01001bde,"Are Dogs #1? At This Job, Yeah. So Let Them Do It.",5332fddda2fc90ead0002d79,2882,21,0.007286606523247745,False,False
19354,2014-01-11 23:18:42.439,201401,52d1cfaa898a754c01001bde,There's A Reason Dogs Are Used By The Visually Impaired. Because Other Animals Would Suck At It.,5332fddda2fc90ead0002d79,2772,24,0.008658008658008658,False,False
19355,2014-01-11 23:15:10.471,201401,52d1cfaa898a754c01001bde,"In Some Alternate Universe, Guide Dogs Have Been Replaced With Ducks and Yaks. Our World's Better.",5332fddda2fc90ead0002d79,2842,15,0.005277973258268825,False,False
19356,2014-01-11 23:12:36.679,201401,52d1cfaa898a754c01001bde,Some People Don't Like Dogs. They Have No Idea How Much Worse It Could Get.,5332fddda2fc90ead0002d79,2801,25,0.008925383791503035,True,False
19360,2014-01-11 02:33:18.321,201401,52d0ad1b1229172bb2000a47,"Why Brainstorming Is A No-Good, Very Bad Thing That We Should All Stop Doing Immediately",5332b6d31fae79f09f0012b4,6642,93,0.014001806684733513,True,False
19361,2014-01-11 02:32:34.622,201401,52d0ad1b1229172bb2000a47,"Next Time You Try To Assemble A Meeting At Work For This, Think Twice",5332b6d31fae79f09f0012b4,6810,57,0.008370044052863436,False,False
19373,2014-01-10 16:11:56.201,201401,52d01b5cc4759bf848003cdc,The Amount Of Rape Jokes On Television Last Year Was Absurd,5332fdf8a2fc90ead0002df1,2850,129,0.045263157894736845,False,False
19374,2014-01-10 16:11:09.809,201401,52d01b5cc4759bf848003cdc,They May Be '2 Broke Girls' But They Definitely Aren't 2 Girls Who Care About Other Women,5332fdf8a2fc90ead0002df1,2717,144,0.052999631947000365,False,False
19375,2014-01-10 16:10:41.842,201401,52d01b5cc4759bf848003cdc,Is This The Kind Of Misogynist Mishegas We Can Look Forward To Hearing In 2014?,5332fdf8a2fc90ead0002df1,2768,116,0.04190751445086705,False,False
19376,2013-04-09 23:40:41,201314,5164a6e6f78c010002013ad3,What You Don’t Know About Wall Street Is Exactly What’s Wrong With It,5332b9a81fae79f09f002814,3671,48,0.013075456278943067,True,False
19387,2014-03-26 17:11:34.034,201412,5332fe040967e669a5000008,"Oh, Snap. What's The Key Difference Between Humans And Orangutans?",533309acd27c602786000006,4480,49,0.0109375,False,False
19392,2014-03-26 17:51:25.662,201412,5332fe040967e669a5000008,"They're Cute, They're Endangered, And They're A Heck Of A Lot Like Us",533309acd27c602786000006,4454,30,0.00673551863493489,False,False
19495,2014-03-27 20:33:27.505,201412,533489f7a4e3ceb4ee000080,See How An Artist Sneak-attacked A Public Sculpture To Make A Point,533487d2a4e3ceb4ee00007c,2730,34,0.012454212454212455,False,False
19528,2014-03-28 12:30:54.284,201412,53356b557ef1efae43000009,A Dude Makes An Argument About Trolling And Realizes He Doesn't Agree At All With What He's Saying,533566fb7ef1efb36800000e,2017,29,0.014377788795240456,False,False
19529,2014-03-28 12:31:20.197,201412,53356b557ef1efae43000009,"Guy Starts Out Defending Trolls, Realizes He's Wrong, And Explains What Changed His Mind",533566fb7ef1efb36800000e,2014,27,0.013406156901688183,False,False
19530,2014-03-28 12:31:32.974,201412,53356b557ef1efae43000009,Why Would A Troll Spend All His Free Time Being A Jerk To Strangers? There Are Lots Of Reasons.,533566fb7ef1efb36800000e,2043,46,0.022515907978463045,True,False
19544,2014-03-28 16:41:35.281,201412,5335a539eec50e36db000027,"Unless You're Ridiculously Wealthy, I Have A Feeling This Graph Might Make You Pretty Angry",53359c0a7ef1ef9dd300001b,3172,45,0.014186633039092055,True,False
19547,2014-03-28 16:44:12.404,201412,5335a539eec50e36db000027,Are You As Rich As Donald Trump? No? Then Here's A Graph That Might Make You Pretty Angry.,53359c0a7ef1ef9dd300001b,3241,47,0.014501697007096576,False,False
19548,2014-03-28 16:59:27.586,201412,5335aa6a7ef1ef4973000032,5 ‘Great’ Alternatives To Paid Sick Days,5335a59beec50e666f000027,3248,16,0.0049261083743842365,True,False
19550,2014-03-28 16:59:47.56,201412,5335aa6a7ef1ef4973000032,Ever Wondered What People Do When They Have No Sick Time?,5335a59beec50e666f000027,3224,16,0.004962779156327543,False,False
19551,2014-03-28 17:03:09.005,201412,5335aa6a7ef1ef4973000032,"If You Can't Take Time Off Work, How Are You Supposed To Take Care Of Your Family?",5335a59beec50e666f000027,3262,10,0.0030656039239730227,False,False
19617,2014-03-29 06:22:40.15,201412,533666404ddbddb319000001,A Little Girl Uses A Ton Of Marijuana For A Really Good Reason And Maybe Makes You Cry,5335ae6e7ef1ef4973000034,2046,76,0.03714565004887586,False,False
19635,2014-03-30 02:42:07.237,201413,5337846d38ae1fa4ab000010,A 6-Year-Old Girl Uses A Ton Of Marijuana For A Really Good Reason. She Might Make You Cry Too.,5335ae6e7ef1ef4973000034,3925,105,0.0267515923566879,True,False
19636,2014-03-30 02:44:33.933,201413,5337846d38ae1fa4ab000010,A 6-Year-Old Girl Uses A Ton Of Marijuana For A Really Good Reason. Science. Is. Awesome.,5335ae6e7ef1ef4973000034,3799,83,0.021847854698604896,False,False
19637,2014-03-30 02:53:30.303,201413,5337846d38ae1fa4ab000010,A 6-Year-Old Girl Uses A Ton Of Marijuana For A Really Good Reason. It's So She Doesn't Die.,5335ae6e7ef1ef4973000034,3895,98,0.0251604621309371,False,False
19638,2014-03-30 02:53:48.235,201413,5337846d38ae1fa4ab000010,A 6-Year-Old Girl Uses A Ton Of Marijuana For A Really Good Reason,5335ae6e7ef1ef4973000034,3896,106,0.027207392197125257,False,False
19639,2014-03-30 02:56:15.178,201413,5337846d38ae1fa4ab000010,A 6-Year-Old Girl Takes Some Marijuana And Goes From 400 Seizures A Month To 1. Because Science.,5335ae6e7ef1ef4973000034,3897,76,0.019502181164998716,False,False
19651,2014-03-30 17:47:26.73,201413,533856fe10ea6cdd26000016,A Musical History Of The Super PAC,533853b42728a05551000010,3700,9,0.0024324324324324323,False,False
19663,2014-03-30 20:04:02.203,201413,533878a810ea6c0f35000015,A Compelling Case For Being Excited About Our Impending Robotic Children,5338778b2728a0b50c000011,3732,16,0.004287245444801715,False,False
19664,2014-03-30 20:04:06.768,201413,533878a810ea6c0f35000015,"If The Direction Our Society Is Going Scares You, Try Looking At It From His Perspective",5338778c2728a0a5ee000018,3618,36,0.009950248756218905,False,False
19665,2014-03-30 20:04:11.565,201413,533878a810ea6c0f35000015,"Will The Next Generation Be Even More Into Technology Than Us? Yes, Literally.",5338778b10ea6c208500000f,3604,37,0.010266370699223086,False,False
19666,2014-03-30 20:04:16.999,201413,533878a810ea6c0f35000015,Humans Are Quickly Turning Into Robots. It's Pretty Exciting.,5338778c10ea6c0f35000012,3667,41,0.011180801745295883,True,False
19667,2014-03-30 20:04:23.362,201413,533878a810ea6c0f35000015,Worried That We're All Turning Into Computers? Don't Be — It's Going To Be Awesome.,5338778c10ea6cdd26000028,3604,29,0.00804661487236404,False,False
19714,2014-03-31 13:07:26.143,201413,5339683c09ccd46dc9000027,You Made This Clip Go Viral...And Then The Oscars Took Notice,5335c5ce7ef1ef9dd300003a,2020,26,0.01287128712871287,False,False
19744,2014-03-31 18:43:52.058,201413,5339b51d8457c0af2c00000d,The Best Thing About This Ad Might Also Be The Saddest: How Rarely We See It,5339b3698457c0fefc000005,3857,52,0.013481980814104226,False,False
19776,2014-04-01 00:17:45.752,201413,533a059e5987ffb011000049,"In Case You Missed It, A Great Open Letter To Hollywood Was Printed In The Los Angeles Times",5339b3ee8457c0a1db00000e,7975,133,0.016677115987460814,False,False
19777,2014-04-01 01:14:29.81,201413,533a12caa0c400bbf7000001,I’ve Got A Killer Investment Tip For Everyone. Hint: Think Pink.,5339825e885221ea5100003c,8077,18,0.002228550204283769,False,False
19778,2014-04-01 01:15:21.088,201413,533a12caa0c400bbf7000001,Stop Putting All Your Money In Gold. Invest It In Women And Girls Instead.,5339825e885221ea5100003c,8066,38,0.004711133151500124,False,False
19784,2014-04-01 01:46:31.769,201413,533a186ba0c400d7d2000006,"Opening SNL Monologue Attacks Popular Piece Of Clothing, Claiming It's Name Is Wildly Inappropriate",533a1891782bd7fe4f000007,8090,214,0.026452410383189122,False,False
19785,2014-04-01 01:47:54.833,201413,533a186ba0c400d7d2000006,"Why Our Undershirts Needs A Name Change, Immediately",533a1891782bd7fe4f000007,8073,138,0.017094017094017096,False,False
19786,2014-04-01 01:49:00.249,201413,533a186ba0c400d7d2000006,He's Funny But He's Right - Why A Seemingly Innocent Piece Of Clothing Needs A New Name,533a1891782bd7fe4f000007,8175,264,0.032293577981651375,True,False
19806,2014-04-01 05:39:10.096,201413,533a5037782bd7ac6600001d,You Think There's Only Pro-Life Or Pro-Choice. What If A Third Option Exists?,533a5040782bd76efa000016,7966,171,0.021466231483806178,True,False
19807,2014-04-01 05:39:57.025,201413,533a5037782bd7ac6600001d,We Can't Talk About Abortions In This Country Without Losing Our Minds. Or Can We?,533a5040782bd76efa000016,8038,77,0.009579497387409803,False,False
19808,2014-04-01 05:40:11.852,201413,533a5037782bd7ac6600001d,These Ladies Are Making It Possible To Discuss Abortion Without Losing Our Minds,533a5040782bd76efa000016,8042,97,0.012061676199950262,False,False
19809,2014-04-01 05:39:39.322,201413,533a5037782bd7ac6600001d,"Why Can't We Talk About Abortions? Oh, Right. We CAN.",533a5040782bd76efa000016,8146,70,0.00859317456420329,False,False
19821,2014-04-01 09:07:59.042,201413,533a8142782bd76efa00002e,"The Girl Scouts Don't Just Want You To Buy Their Cookies Anymore, They Have New Demands",533a61c4782bd76efa000023,8024,39,0.004860418743768694,False,False
19822,2014-04-01 09:09:00.469,201413,533a8142782bd76efa00002e,"The Girl Scouts Don't Just Want You To Buy Their Cookies Anymore, They Have New Demands",533a61c4a0c4007ba2000012,8200,41,0.005,False,False
19823,2014-04-01 09:10:21.631,201413,533a8142782bd76efa00002e,"The Girl Scouts Don't Just Want You To Buy Their Cookies Anymore, They Have New Demands",533a61c4a0c400e723000022,7872,52,0.0066056910569105695,True,False
19824,2014-04-01 09:18:39.269,201413,533a8142782bd76efa00002e,"The Girl Scouts Have A Challenge For Us All, And It's Not How Many Cookies We Can Eat",533a61c4782bd76efa000023,8050,22,0.002732919254658385,False,False
19830,2014-04-01 13:08:59.706,201413,533ab861a0c400d1b200002c,Are You One Of The People Being Robbed On The Job?,533ab6ee782bd76efa000037,5759,28,0.004861955200555652,False,False
19831,2014-04-01 13:11:00.766,201413,533ab861a0c400d1b200002c,"Minimum Wage Employers Get Away With Low Wages, But NO Wages?!",533ab6ee782bd76efa000037,5670,30,0.005291005291005291,False,False
