package_id,created_at,test_week,clickability_test_id,headline,eyecatcher_id,impressions,clicks,ctr,ctr_demeaned,first_place,winner
46440,2013-06-17 19:21:51.979,201324,51bf61bcdbb9a93136000a8c,This Science Experiment Is So Insane You Will Want To Make Weird Sounds While Watching It,5332bc0e1fae79f09f006034,3396,50,0.014723203769140165,-0.21946555365582326,False,False
46441,2013-06-17 19:23:16.07,201324,51bf61bcdbb9a93136000a8c,"Ever Wonder What Sound Would Look Like If You Could See It? Well Now You Can.
",5332bc0e1fae79f09f006034,3419,43,0.012576776835331968,-0.9161746140923721,False,False
46442,2013-06-17 19:24:23.672,201324,51bf61bcdbb9a93136000a8c,Does God Exist? Does Science Explain Everything? This Video Totally Won’t Help Answer That.,5332bc0e1fae79f09f006034,3446,50,0.014509576320371444,-0.28880692128907737,False,False
46443,2013-06-17 19:25:17.069,201324,51bf61bcdbb9a93136000a8c,"Whether You Believe In God, Science, Or Both, This Video Will Make You Happy
",5332bc0e1fae79f09f006034,3487,69,0.019787783194723258,1.4244470890372727,True,False
46444,2013-06-17 20:38:28.225,201324,51bf73543525a08c180010ba,"Jeopardy: I'll Take ""The Great White American Lie"" for $2000, Alex",5332bc0e1fae79f09f00603c,3385,59,0.01742983751846381,0.20292133540369958,False,False
46445,2013-06-17 20:38:55.983,201324,51bf73543525a08c180010ba,"Let's Add ""The Civil War Was About States Rights"" To The List Of Lies My Teacher Told Me",5332bc0e1fae79f09f00603c,3358,31,0.009231685527099465,-1.417624904299348,False,False
46446,2013-06-17 20:40:26.81,201324,51bf73543525a08c180010ba,"We're Teaching Kids History, But We're Leaving This Entire Bit Out?",5332bc0e1fae79f09f00603c,3409,72,0.021120563215019067,0.9324749781793161,True,False
46447,2013-06-17 20:40:40.987,201324,51bf73543525a08c180010ba,All I Want To Know Is Why Didn't I Ever Hear This In American History 101?,5332bc0e1fae79f09f00603c,3421,61,0.017831043554516222,0.2822285907163325,False,False
46448,2013-06-17 21:04:05.656,201324,51bf798d6c9b0553f100084a,There Is No Way That You Built Something THIS Cool In High School. No Way.,5332b7271fae79f09f0014e8,3376,39,0.0115521327014218,-0.25759863083907597,False,False
46449,2013-06-17 21:05:04.889,201324,51bf798d6c9b0553f100084a,This Car Doesn't Just Look Cool: Its Got An Incredible Story Too,5332b7271fae79f09f0014e8,3449,45,0.01304726007538417,0.04866732343263738,False,False
46450,2013-06-17 21:05:52.51,201324,51bf798d6c9b0553f100084a,Find Out Why This Car's Look Might Be The Least Cool Thing About It. ,5332b7271fae79f09f0014e8,3364,25,0.007431629013079667,-1.1016538037744494,False,False
46451,2013-06-17 21:07:08.86,201324,51bf798d6c9b0553f100084a,Maybe The Coolest Car Commercial You'll Ever See,5332b7271fae79f09f0014e8,3332,64,0.01920768307322929,1.3105851111808888,True,True
46452,2013-06-17 21:10:21.289,201324,51bf7b2e6c9b05016e0008f1,"Wait, So Toxilicious Chemicals AREN'T The Way To Feed The World?",5332bc0f1fae79f09f006048,3456,25,0.007233796296296296,0.14264207509076476,False,False
46453,2013-06-17 21:10:51.375,201324,51bf7b2e6c9b05016e0008f1,"Hey, Wheels Off! The Future Of Food Doesn't Include Your Car Eating My Lunch!",5332bc0f1fae79f09f006048,3459,11,0.003180109858340561,-1.1897091880014006,False,False
46454,2013-06-17 21:11:11.914,201324,51bf7b2e6c9b05016e0008f1,"Waaaaaiiiit, Shouldn't My Lunch Be Worth More Than Where It Came From?",5332bc0f1fae79f09f006048,3314,35,0.01056125528062764,1.2362994776837892,True,False
46455,2013-06-17 21:11:28.824,201324,51bf7b2e6c9b05016e0008f1,Could We Feed The World If We Stopped Driving With Our Lunches?,5332bc0f1fae79f09f006048,3374,21,0.006224066390041493,-0.1892323647731532,False,False
46456,2013-06-17 21:29:32.949,201324,51bf7f9c9ba8f1f1fc0016b8,This Guy Gives An Interviewer His Comeuppance & Sums Up The Way Politics Works—With Boston Charm.,5332bc0f1fae79f09f006050,3700,80,0.021621621621621623,-0.7809437597699082,False,False
46457,2013-06-17 21:38:12.243,201324,51bf7f9c9ba8f1f1fc0016b8,A Not-So-Average Joe Offers An Awesome Answer To A Pretentious NSA Question,5332bc0f1fae79f09f006050,3620,110,0.03038674033149171,-0.023258863753882728,False,False
46458,2013-06-17 21:38:30.43,201324,51bf7f9c9ba8f1f1fc0016b8,BOOYAH: A Boston Boy Calls Out What The NSA Really Does In This Awesome Movie Scene,5332bc0f1fae79f09f006050,3567,84,0.023549201009251473,-0.6143176322498847,False,False
46459,2013-06-17 21:39:26.291,201324,51bf7f9c9ba8f1f1fc0016b8,He Was Asked A Pretentious Question. His Answer Shows The Problem With The Way America Functions.,5332bc0f1fae79f09f006050,3442,162,0.04706565950029053,1.4185202557736756,True,False
46460,2013-06-17 22:58:15.205,201324,51bf94655280c9aea3002005,"This Clever Commercial With An Awesome Twist Makes A Really Good Point About Acceptance, Too",5332bc0f1fae79f09f006058,3408,77,0.022593896713615023,0.47360222641783734,False,False
46461,2013-06-17 22:59:22.72,201324,51bf94655280c9aea3002005,"If Only All Couples Would React The Way They Do In This Ad, The World Would Be Better Off",5332bc0f1fae79f09f006058,3493,76,0.021757801316919553,0.25050687832737606,False,False
46462,2013-06-17 22:59:36.258,201324,51bf94655280c9aea3002005,A Future Mom And Dad Prove That The Best Gift A Kid Can Get Is Parents Like These,5332bc0f1fae79f09f006058,3461,53,0.015313493210054898,-1.4690279570340026,False,False
46463,2013-06-17 22:59:51.55,201324,51bf94655280c9aea3002005,"When You Hear The Surprise In This Australian Commercial, I Guarantee A Smile",5332bc0f1fae79f09f006058,3473,82,0.023610711200691047,0.7449188522887883,True,False
46466,2013-06-17 23:19:15.013,201324,51bf96007981e1a3fa001fc4,"I Don't Really Want To Eat Stuff That WON'T DIE, And Neither Does Stephen Colbert",5332bc0f1fae79f09f006062,3423,66,0.019281332164767746,0.8279549842130838,True,False
46467,2013-06-17 23:18:27.847,201324,51bf96007981e1a3fa001fc4,Colbert Bashes The Freakilicious Food That Won't Take 'NO' For An Answer,5332bc0f1fae79f09f006062,3432,65,0.01893939393939394,0.6531324354789428,False,False
46468,2013-06-17 23:18:38.212,201324,51bf96007981e1a3fa001fc4,Back From The Dead: Could This Frankenfood Be In Your Lunch Today?,5332bc0f1fae79f09f006062,3604,54,0.014983351831298557,-1.369470809539237,False,False
46469,2013-06-17 23:18:55.629,201324,51bf96007981e1a3fa001fc4,"Stephen Colbert Bashes Undying Frankenwheat, Come Back To Haunt Us",5332bc0f1fae79f09f006062,3325,58,0.01744360902255639,-0.11161661015278611,False,False
46470,2013-06-17 23:22:13.626,201324,51bf999b1c668b8c11001581,"OMG, What Is It About Women That Only 7% Of Them Can Get This Right?",5332bc101fae79f09f00606a,3518,72,0.02046617396247868,1.346577455232388,True,False
46471,2013-06-17 23:22:31.313,201324,51bf999b1c668b8c11001581,"This Is Something I'm Still Working On.  Chances Are That If You're A Woman You Are, Too.",5332bc101fae79f09f00606a,3357,38,0.011319630622579685,-1.071766507182248,False,False
46472,2013-06-17 23:22:45.291,201324,51bf999b1c668b8c11001581,Women Underestimate And Men Overestimate And I'm Not Shocked.  How About You?,5332bc101fae79f09f00606a,3356,50,0.014898688915375448,-0.12546431499165725,False,False
46473,2013-06-17 23:23:05.941,201324,51bf999b1c668b8c11001581,You Don't Actually Need To Be A Woman To Understand Why This Is So Important,5332bc101fae79f09f00606a,3444,51,0.014808362369337979,-0.1493466330584836,False,False
46474,2013-06-17 23:40:16.012,201324,51bf9e45929a94eb8a0013df,"This Clever Australian Commercial With A Great Twist Makes A Really Good Point About Acceptance, Too",5332bc0f1fae79f09f006058,3356,85,0.02532777115613826,-0.2344118297850316,False,False
46475,2013-06-17 23:43:57.609,201324,51bf9e45929a94eb8a0013df,"If Only All Couples Would React The Way These Aussies Do, The World Would Be Better Off",5332bc0f1fae79f09f006058,3481,78,0.02240735420856076,-1.285812038024238,False,False
46476,2013-06-17 23:46:37.592,201324,51bf9e45929a94eb8a0013df,This Pleasantly Surprising Commercial From Down Under Has A Twist That Makes Me Think,5332bc0f1fae79f09f006058,3401,98,0.02881505439576595,1.0210699696118148,False,False
46477,2013-06-17 23:47:52.659,201324,51bf9e45929a94eb8a0013df,"When You Hear The Surprise In This Australian Commercial, I Guarantee A Smile",5332bc0f1fae79f09f006058,3435,94,0.027365356622998546,0.49915389819745587,True,False
46478,2013-06-18 00:01:56.146,201324,51bfa35cb3f46d2f450025cd,That Awkward Moment When You Realize That Your Government Saw You Peeing In That Bush,5332bc101fae79f09f006076,3442,21,0.00610110400929692,-0.6190525937993333,False,False
46479,2013-06-18 00:02:14.521,201324,51bfa35cb3f46d2f450025cd,How To Scare The Crap Out Of Terrorists (And Your Citizens) 101,5332bc101fae79f09f006076,3383,53,0.015666568134791604,1.4943359304488373,True,False
46480,2013-06-18 00:02:26.562,201324,51bfa35cb3f46d2f450025cd,"Well, At Least They'll Be Able To Track The Zombies.  There's That.",5332bc101fae79f09f006076,3426,24,0.0070052539404553416,-0.41929019192934963,False,False
46481,2013-06-18 00:02:40.196,201324,51bfa35cb3f46d2f450025cd,"Oh, So You're Worried About Phone Calls?  How About 1.8 Gigapixel Surveillance?",5332bc101fae79f09f006076,3363,23,0.006839131727624145,-0.4559931447201539,False,False
46489,2013-06-21 22:34:32.303,201324,51c4d4c9fd5f432b04001d67,Music Is Power. Here's How We Can Harness It.,5332bc371fae79f09f0064f4,3436,34,0.00989522700814901,-0.355579334168477,False,False
46501,2013-06-18 01:08:45.109,201324,51bfb2e875dd9e4e4b002c4d,Watch A Comedian Go Off On The Freakalicious Things We're Doing To Our Water,5332bc111fae79f09f0060a4,3457,67,0.019380966155626265,-0.7039101774828931,False,False
46502,2013-06-18 01:10:25.62,201324,51bfb2e875dd9e4e4b002c4d,"He Doesn't Always Tell The Best Jokes, But This Comedian's Spot On With His Seriously Scary Rant",5332bc111fae79f09f0060a4,3482,141,0.040493968983342905,1.4569571896643692,True,False
46503,2013-06-18 01:10:55.789,201324,51bfb2e875dd9e4e4b002c4d,This Comedian's Uncharacteristic Rant About The Freaky Things Happening To Our Water Is Pretty Epic,5332bc111fae79f09f0060a4,3380,69,0.020414201183431954,-0.5981609445387382,False,False
46504,2013-06-18 01:11:29.393,201324,51bfb2e875dd9e4e4b002c4d,"If Laid Back Letterman Is Mega Worried About It, You Should Be Too",5332bc111fae79f09f0060a4,3435,85,0.024745269286754003,-0.1548860676427378,False,False
46511,2013-06-18 01:16:23.062,201324,51bfb4c4cedcdecdd5002ce4,When CAN You Use The 3-Letter-Word That's Causing So Much Hullabaloo?,5332bc121fae79f09f0060b5,3389,39,0.01150781941575686,0.2265720977408685,False,False
46512,2013-06-18 01:16:37.172,201324,51bfb4c4cedcdecdd5002ce4,Yay or Nay: That Dragonfly Is So Gay (Words Matter!),5332bc121fae79f09f0060b5,3312,18,0.005434782608695652,-1.4723732446425515,False,False
46513,2013-06-18 01:17:07.373,201324,51bfb4c4cedcdecdd5002ce4,"If You Know People Who Drop This Word On The Reg, You Should Probably Stage A Friendtervention",5332bc121fae79f09f0060b5,3451,44,0.012749927557229788,0.5740545696465731,False,False
46514,2013-06-18 01:17:25.2,201324,51bfb4c4cedcdecdd5002ce4,What 3-Letter-Word Can Be Used For Dragonflies But Not Peanut Butter?,5332bc121fae79f09f0060b5,3359,44,0.013099136647811848,0.671746577255109,True,False
46515,2013-06-18 01:29:21.598,201324,51bfb7de5280c93eaf002f25,DAYUM.  These People Are Just Begging To Be Put Out Of Business And They Deserve It!,5332bc121fae79f09f0060bf,3405,46,0.013509544787077827,0.48197681637140233,False,False
46516,2013-06-18 01:32:08.878,201324,51bfb7de5280c93eaf002f25,I Would Be Thrilled -- Like You Wouldn't Believe --To See These People Out Of A Job,5332bc121fae79f09f0060bf,3451,57,0.0165169516082295,1.0571158731727712,True,False
46521,2013-06-18 02:24:08.001,201324,51bfb45c3525a05402002d9a,A Tribe Of Giant Shiny People Have Descended On New Orleans. What Do They Want?,5332bc121fae79f09f0060d0,3586,53,0.014779698828778583,-0.5220025884161851,False,False
46522,2013-06-18 02:46:45.719,201324,51bfc9f97981e1a3fa0035eb,Watch Colbert Bash The Freakilicious Food That Won't Take 'NO' For An Answer,5332bc0f1fae79f09f006062,3316,66,0.019903498190591073,0.5808785513789673,True,False
46523,2013-06-18 02:47:24.146,201324,51bfc9f97981e1a3fa0035eb,"I Don't Really Want To Eat Stuff That WON'T DIE, And Neither Does Stephen Colbert",5332bc0f1fae79f09f006062,3349,57,0.01702000597193192,-1.4253491442558561,False,False
46524,2013-06-18 02:50:27.029,201324,51bfc9f97981e1a3fa0035eb,Watch This Hilarious Comedian Bash The Freakilicious Food That Won't Take 'NO' For An Answer,5332bc0f1fae79f09f006062,3291,63,0.019143117593436645,0.05183373434667848,False,False
46525,2013-06-18 02:53:36.796,201324,51bfc9f97981e1a3fa0035eb,"I Do NOT Want To Eat Stuff That WON'T DIE, And Neither Does This Comedian",5332bc0f1fae79f09f006062,3464,70,0.02020785219399538,0.7926368585302151,False,False
46531,2013-06-19 06:59:48.463,201324,51c156a1b92af82302002128,"This Tune Is Dedicated To Every Teacher Of Morals, Every Corrupt Politician",5332bc201fae79f09f00624b,3323,29,0.008727053866987662,-0.13708223771531133,False,False
46540,2013-06-18 04:12:14.852,201324,51bfdddecedcde7917003da4,"If Your Friends Are Using This 3-Letter-Word, You May Need To Stage An Intervention",5332bc121fae79f09f0060b5,3293,73,0.022168235651381717,1.4943086739546119,True,False
46541,2013-06-18 04:12:45.813,201324,51bfdddecedcde7917003da4,What's The 3-Letter-Word That Totally Doesn't Apply To That Essay You Don't Want To Write?,5332bc121fae79f09f0060b5,3318,31,0.009342977697408076,-0.3879797338617826,False,False
46542,2013-06-18 04:14:14.386,201324,51bfdddecedcde7917003da4,True Or False: Peanut Butter Can Be Totally Gay,5332bc121fae79f09f0060b5,3278,28,0.008541793776693106,-0.5055648313235795,False,False
46543,2013-06-18 04:14:38.865,201324,51bfdddecedcde7917003da4,Does Your Tongue Need A Transformation? Ask The Chart.,5332bc121fae79f09f0060b5,3294,26,0.007893139040680024,-0.60076410876925,False,False
46552,2013-06-18 06:22:17.382,201324,51bffc8ceafaf130f800462f,"WATCH: This Woman's Choices Are No One's Business. What Happens To Her, Though? Everyone's Business.",5332bc131fae79f09f0060e3,3270,48,0.014678899082568808,1.4135303718564007,True,False
46553,2013-06-18 06:22:37.632,201324,51bffc8ceafaf130f800462f,WATCH: This Superb Music Video Shows The Hypocrisy Of The Witch Hunt In A Really Mesmerizing Way,5332bc131fae79f09f0060e3,3356,41,0.012216924910607866,-0.5066033351723613,False,False
46554,2013-06-18 06:26:29.723,201324,51bffc8ceafaf130f800462f,"WATCH: Some Think Its Their Right To Punish Others For Who They Are. This Video Proves Them Wrong.
",5332bc131fae79f09f0060e3,3357,43,0.012809055704498064,-0.04479089649324948,False,False
46555,2013-06-18 06:27:11.36,201324,51bffc8ceafaf130f800462f,WATCH: This Superb Music Video Shows The Hypocrisy Of The Witch Hunt In A Really Mesmerizing Way,5332bc131fae79f09f0060e3,3231,38,0.011761064685855771,-0.8621361401907925,False,False
46587,2013-06-18 14:08:19.772,201324,51c069a938e7046c89005a28,"Waaaaaiiiit, Shouldn't My Lunch Be Worth More Than Where It Came From?",5332bc0f1fae79f09f006048,3505,22,0.006276747503566334,-1.3346823000419112,False,False
46588,2013-06-18 14:08:27.873,201324,51c069a938e7046c89005a28,"Waaaaaiiiit, Shouldn't My Lunch Be Worth More Than Where It Came From?",5332bc0f1fae79f09f006048,3448,34,0.009860788863109048,1.0875575852401356,True,False
46589,2013-06-18 14:08:59.653,201324,51c069a938e7046c89005a28,Holy Crap! Am I The Only One Who Thinks My Lunch Should Be Worth More Than Where It Came From?,5332bc0f1fae79f09f006048,3350,28,0.00835820895522388,0.07205340473948023,False,False
46590,2013-06-18 14:09:10.499,201324,51c069a938e7046c89005a28,Holy Crap! Am I The Only One Who Thinks My Lunch Should Be Worth More Than Where It Came From?,5332bc0f1fae79f09f006048,3525,30,0.00851063829787234,0.17507131006229545,False,False
46595,2013-06-18 15:33:36.347,201324,51c079306fd1023db300653e,"I Have Heard Some Insane Pro-Life Arguments In My Day, But This One Takes The Cake.",5332bc171fae79f09f006158,3389,130,0.03835939805252287,0.3731862735759625,False,False
46596,2013-06-18 15:33:54.514,201324,51c079306fd1023db300653e,Did This Congressman Just Imply What I Think He Did About Boy Fetuses?,5332bc171fae79f09f006158,3434,140,0.040768782760629,0.8434711018773301,True,False
46597,2013-06-18 15:34:40.593,201324,51c079306fd1023db300653e,File This One Under Arguments Against Abortion I Never Ever Thought I'd Hear,5332bc171fae79f09f006158,3428,129,0.03763127187864644,0.23106422411198582,False,False
46598,2013-06-19 07:05:35.924,201324,51c1583378f1dac00200213a,"If Sequestration Sounds Like A Funny Word, That's Because Congress Doesn't Speak American",5332bc201fae79f09f006253,3402,18,0.005291005291005291,-0.924709537585432,False,False
46600,2013-06-18 15:38:01.263,201324,51c079306fd1023db300653e,I Can Respect People Who Are Pro-Life For Deep Moral Or Religious Reasons. This DOES NOT Qualify.,5332bc171fae79f09f006158,3548,103,0.0290304396843292,-1.4477215995652806,False,False
46601,2013-06-18 16:19:41.364,201324,51c08893cedcde791700705e,People Like These Are Usually Ignored When Others Pass Them By. I Dare You To Ignore Them Now.,5332bc171fae79f09f006160,3494,53,0.015168860904407555,1.4684912304335467,True,False
46602,2013-06-18 16:20:00.816,201324,51c08893cedcde791700705e,WOW: A Group Of Human Beings Helping Other Human Beings Live Like...Human Beings,5332bc171fae79f09f006160,3452,23,0.006662804171494786,-0.5618304127863211,False,False
46603,2013-06-18 16:20:30.597,201324,51c08893cedcde791700705e,You Can't Help But See The Joy In These People Now That They're No Longer Ignored,5332bc171fae79f09f006160,3440,21,0.006104651162790698,-0.6950566737181759,False,False
46604,2013-06-18 16:20:56.239,201324,51c08893cedcde791700705e,You Can't Help But See The Life In These People Now That They're No Longer Ignored,5332bc171fae79f09f006160,3444,28,0.008130081300813009,-0.2116041439290504,False,False
46609,2013-06-18 16:29:59.389,201324,51c08ae51b56cbb392007311,"I Have Heard Some Insane Anti-Abortion Arguments, But This One Takes The Cake.",5332bc171fae79f09f006158,3534,91,0.025749858517260894,-0.9977471189292534,False,False
46610,2013-06-18 16:32:19.153,201324,51c08ae51b56cbb392007311,Did This Congressman Just Imply What I Think He Did About Boy Fetuses?,5332bc171fae79f09f006158,3322,123,0.037025888019265506,1.386305035299698,True,False
46611,2013-06-18 16:35:38.612,201324,51c08ae51b56cbb392007311,Did This Congressman Just Imply What I Think He Did About Fetuses?,5332bc171fae79f09f006158,3419,102,0.029833284586136297,-0.1344023826986154,False,False
46612,2013-06-18 16:36:25.129,201324,51c08ae51b56cbb392007311,File Under A For 'Arguments Against Abortion I Never Ever Thought I'd Hear',5332bc171fae79f09f006158,3451,101,0.029266879165459288,-0.25415553367183,False,False
46622,2013-06-18 17:18:56.625,201324,51c0951f929a94353d006a6e,Are You Ready To Take On One Of The Most Adorable Challenges To Save The World?,5332bc191fae79f09f00618c,3496,16,0.004576659038901602,-1.0263218847781557,False,False
46623,2013-06-18 17:19:40.074,201324,51c0951f929a94353d006a6e,Maybe It Would Be Better For The Earth To Just Let These Kids Run Things...NOW!,5332bc191fae79f09f00618c,3566,31,0.008693213684800897,0.3041403973268582,False,False
46624,2013-06-18 17:20:28.319,201324,51c0951f929a94353d006a6e,"Kid Takes Enviro Mumbo-Jumbo And Turns It Into A Charming, Heart-Warming, Saving The World Plea
",5332bc191fae79f09f00618c,3602,22,0.006107717934480844,-0.5314866918872478,False,False
46626,2013-06-19 07:05:56.091,201324,51c1583378f1dac00200213a,Infographic: How Sequestrable Are You?,5332bc201fae79f09f006253,3332,24,0.007202881152460984,-0.5154944263161868,False,False
46627,2013-06-18 18:28:52.123,201324,51c0a6bf1c668b595d007a74,Did This Congressman Just Imply What I Think He Did About Boy Fetuses?,5332bc181fae79f09f006186,3750,180,0.048,1.0273642127718938,True,False
46629,2013-06-18 17:22:52.748,201324,51c0951f929a94353d006a6e,"What This Kid Does With A Cow, Popsicle Sticks, and A Superman Cape Will Move You To Act!

",5332bc191fae79f09f00618c,3611,42,0.011631127111603435,1.2536681793385462,True,False
46638,2013-06-18 18:11:10.617,201324,51c0a2386298d5813200025e,"There May Be 50 Ways To Leave Your Lover, But Here Are 4 To Be A Real Man.",5332bc1a1fae79f09f0061a4,3775,169,0.0447682119205298,1.1204660780726623,True,False
46639,2013-06-18 18:11:53.206,201324,51c0a2386298d5813200025e,"Think You Can ""Man Up"" For Women? Take This Funny Test And See.",5332bc1a1fae79f09f0061a4,3790,124,0.03271767810026385,0.032863241301775994,False,False
46640,2013-06-18 18:12:47.024,201324,51c0a2386298d5813200025e,"When You Got Elected To A Legislative Body, That Doesn't Mean You Should Actually Legislate Bodies. ",5332bc1a1fae79f09f0061a4,3702,66,0.017828200972447326,-1.3109641611834604,False,False
46641,2013-06-18 18:16:49.891,201324,51c0a2386298d5813200025e,Funny Woman Sarah Silverman Lays Out Some New Rules For Bros Legislating Badly,5332bc1a1fae79f09f0061a4,3695,126,0.03410013531799729,0.1576348418090216,False,False
46643,2013-06-18 18:29:25.157,201324,51c0a6bf1c668b595d007a74,"Um, Congressman, Biology Doesn't Work Like That. Also, Please Never Say Anything That Creepy Again.",5332bc191fae79f09f0061a2,3756,156,0.04153354632587859,0.1960628309027964,False,False
46644,2013-06-18 18:29:54.922,201324,51c0a6bf1c668b595d007a74,Congressman Makes Up Pretend Science To Justify Controlling Women In The Creepiest Way Imaginable,5332bc191fae79f09f00619e,3595,148,0.0411682892906815,0.14910684955680695,False,False
46645,2013-06-18 18:30:54.644,201324,51c0a6bf1c668b595d007a74,Watch A Congressman Who Wants To Control Women's Biology Fail To Understand Biology At All,5332bc191fae79f09f00619e,3682,108,0.02933188484519283,-1.3725338932314977,False,False
46655,2013-06-18 19:14:57.088,201324,51c0a9ad1c668b8c11007e33,"When Terror Struck America, This Gay Couple Responded Heroically. Twice.",5332bc1b1fae79f09f0061c3,3549,72,0.02028740490278952,0.48635279226820766,False,False
46656,2013-06-18 19:15:29.911,201324,51c0a9ad1c668b8c11007e33,"Trust Me, You'll Need To Upgrade The Storage Space In Your Heart For This Heroic Gay Couple
",5332bc1b1fae79f09f0061c3,3681,67,0.018201575658788372,-0.052416799138295105,False,False
46657,2013-06-18 19:15:51.175,201324,51c0a9ad1c668b8c11007e33,"Gay Couple To Terrorists: You Can Bomb Everything You Want, We're Still Going To Be Here
",5332bc1b1fae79f09f0061c3,3513,46,0.01309422146313692,-1.3716461373371354,False,False
46658,2013-06-18 19:16:17.168,201324,51c0a9ad1c668b8c11007e33,Gay Marriage Destroys America? This Couple Prove The Complete Opposite,5332bc1b1fae79f09f0061c3,3676,81,0.0220348204570185,0.9377101442072229,True,False
46666,2013-06-18 23:43:55.061,201324,51c0f0957fe2a6297c00116d,Watch This Hilarious Comedian Bash The Freakilicious Food That Won't Take 'NO' For An Answer,5332bc0f1fae79f09f006062,3503,83,0.023693976591493006,0.4965301359491857,False,False
46667,2013-06-18 23:44:36.286,201324,51c0f0957fe2a6297c00116d,WATCH: Hilarious Comedian Bashes The Freakilicious Food That Won't Take 'NO' For An Answer,5332bc0f1fae79f09f006062,3447,65,0.018856977081520163,-0.3496589844015046,False,False
46668,2013-06-18 23:46:45.827,201324,51c0f0957fe2a6297c00116d,Watch A Hilarious Comedian Bash The Freakilicious Food That Simply Refuses To Die,5332bc0f1fae79f09f006062,3373,91,0.026978950489178772,1.0712064755118713,True,True
46669,2013-06-18 23:47:37.162,201324,51c0f0957fe2a6297c00116d,What Freakilicious Food Is This Hilarious Comedian Bashing? Hint: It Won't Take 'NO' For An Answer,5332bc0f1fae79f09f006062,3455,48,0.013892908827785818,-1.218077627059551,False,False
46670,2013-06-19 00:02:02.738,201324,51c0f49b0d7e1ae6d40013a3,He's Helped Thousands Across His City. Like Batman. But In A Hawaiian Shirt.,5332bc1c1fae79f09f0061de,3524,17,0.004824063564131668,-0.8680027929563214,False,False
46671,2013-06-19 00:03:39.4,201324,51c0f49b0d7e1ae6d40013a3,There's Good. And There's Good-Good. Meet A Hawaiian-Shirted Disciple of Good-Good.,5332bc1c1fae79f09f0061de,3376,28,0.008293838862559242,0.5717247279263354,False,False
46672,2013-06-19 00:02:17.505,201324,51c0f49b0d7e1ae6d40013a3,"HEY, PSSST: If You Catch This Guy's Disease, You'll Want To Give It To Someone You Love. Or Just Met.",5332bc1c1fae79f09f0061de,3435,33,0.00960698689956332,1.11659441119504,True,False
46673,2013-06-19 00:20:15.975,201324,51c0f49b0d7e1ae6d40013a3,"If He Helps Her And She Helps Them And They Help You, We're All Making The World Better. See? ",5332bc1c1fae79f09f0061de,3442,17,0.004938988959907031,-0.8203163461650541,False,False
46674,2013-06-19 00:35:56.663,201324,51c0fa83466b03f589001652,This Politician Proves That Money In Politics Is (Quite Literally) A Dirty Business,5332bc1c1fae79f09f0061e6,3355,20,0.005961251862891207,0.8861253769083338,True,False
46675,2013-06-19 00:36:23.977,201324,51c0fa83466b03f589001652,URGENT: Politicians Will Strip Unless We End Corruption. Probably.,5332bc1c1fae79f09f0061e6,3342,14,0.004189108318372232,-1.4305097031021656,False,False
46676,2013-06-19 00:36:47.888,201324,51c0fa83466b03f589001652,"This My Seem Like A Joke, But The Dirty Money Issue Is Deadly Serious
",5332bc1c1fae79f09f0061e6,3509,19,0.005414648047876888,0.17157740665716786,False,False
46677,2013-06-19 00:40:07.039,201324,51c0fa83466b03f589001652,WARNING: Naked Old Men Will Strip Unless You Help Fight Dirty Money In Politics,5332bc1c1fae79f09f0061e6,3412,19,0.005568581477139508,0.3728069195366652,False,False
46690,2013-06-19 02:12:18.597,201324,51c112eb1c2784ec0f000609,"Waaaaaiiiit, Shouldn't My Lunch Be Worth More Than Where It Came From?",5332bc0f1fae79f09f006048,3419,31,0.009066978648727698,0.6143040061368568,False,False
46691,2013-06-19 02:16:23.016,201324,51c112eb1c2784ec0f000609,"Waaaaaiiiit, Shouldn't My Lunch Be Worth More Than Where It Came From?",5332bc1d1fae79f09f006204,3438,12,0.0034904013961605585,-1.116882982219326,False,False
46692,2013-06-19 02:17:13.891,201324,51c112eb1c2784ec0f000609,Hold On A Sec. Why Isn't My Lunch Be Worth More Than Where It Came From?,5332bc0f1fae79f09f006048,3543,37,0.010443127293254304,1.0415141961062957,True,False
46693,2013-06-19 02:17:59.109,201324,51c112eb1c2784ec0f000609,Hold On A Sec. Why Isn't My Lunch Be Worth More Than Where It Came From?!,5332bc1d1fae79f09f006204,3550,19,0.005352112676056338,-0.538935220023826,False,False
46698,2013-06-19 02:33:09.778,201324,51c11835761456942b0008d9,"Hey, YOU! Stop It With The Idea Hogging. Share Your Brains With The World.",5332bc1e1fae79f09f006210,3417,15,0.004389815627743635,-1.0254593105793839,False,False
46699,2013-06-19 02:33:47.649,201324,51c11835761456942b0008d9,Here's Why You Should Consider Sharing Your Brains With The Rest Of Us,5332bc1e1fae79f09f006210,3391,28,0.008257151282807431,0.6291076074209779,False,False
46700,2013-06-19 02:34:33.031,201324,51c11835761456942b0008d9,Are You One Of Those Selfish Genius Types? Stop Being So Greedy With Them Brains.,5332bc1e1fae79f09f006210,3457,32,0.009256580850448365,1.0566947751716953,True,False
46701,2013-06-19 02:34:55.766,201324,51c11835761456942b0008d9,Ah-HAH! Could Your Boring Idea Be The Hidden Wonder That Changes The World?,5332bc1e1fae79f09f006210,3433,18,0.0052432274978153216,-0.6603430720132895,False,False
